SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
LAGUNA BACALAR 2,20.16,26.84,10.0,43.0,23.0,78.175,1.0573,1.0344
LAGUNA BACALAR (BALNEARIO EJIDAL),21.24,28.3,14.0,3.0,3.0,75.7729,1.0573,1.0344
XUL-HA,15.54,24.4,12.0,3.0,3.0,75.7729,1.0573,1.0344
PRESA LA MUÑECA (OBRA DE TOMA),2.0,14.49,10.0,2400.0,1100.0,67.8687,1.0079,1.2152
PRESA SAN JOSE 1,5.53,51.15,10.0,1100.0,20.0,68.6198,1.0,1.0
PRESA EL POTOSINO 1,2.0,37.47,10.0,2400.0,1100.0,67.8687,1.0079,1.2152
LAGUNA CARMEN-MACHONA 6,17.1225,25.8954,14.6,931.0,329.5833,70.4573,1.0,1.0
MANATINERO,11.1942,25.851,33.1,160.0,78.0,67.7563,1.0,1.0042
BELLOTE,23.002,62.8252,10.0,12350.0,3140.9167,65.251,1.0083,1.2606
EL PUENTE,8.5973,29.2529,14.85,293.5,120.1458,69.8958,1.0158,1.0
LAGUNA DE MECOACAN 3,8.5973,29.4233,13.0,292.0,120.1458,69.8958,1.0158,1.0
LAGUNA DE MECOACAN 4,3.9442,18.5865,22.65,1673.5,1378.75,69.8417,1.0042,1.1344
LAGUNA DE MECOACAN 2,7.8023,26.4748,10.0,504.0,179.7708,69.7104,1.0,1.0
LAGUNA DE MECOACAN 5,22.9426,62.4321,10.0,12170.0,3050.4479,65.251,1.0083,1.2606
BARRA DE SAN PEDRO,13.8112,24.9542,46.0,93.0,37.5417,73.4917,1.0315,1.0042
RESERVA DE LA BIOSFERA PANTANOS DE CENTLA 6,15.09,19.2,23.0,75.0,30.0,78.1917,1.0573,1.0212
RIO ZAHUAPAN DESPUES DE CONFLUENCIA DE RIO DE LOS NEGROS,18.67,50.38,34.0,24000.0,19090.4167,27.6,1.0,1.0
PRESA ATLANGA SANTA CLARA OZUMBA (PRESA SAN JOSE ATLANGA 2),12.33,67.04,75.0,3.0,3.0,76.1083,1.0573,1.0344
PRESA ATLANGA CENTRO ORIENTE (PRESA SAN JOSE ATLANGA 7),46.0,136.63,32.7,210.0,110.0,64.8646,1.0158,1.0
PRESA ATLANGA AEROPUERTO (PRESA SAN JOSE ATLANGA 4),13.67,50.38,56.0,930.0,210.0,70.4573,1.0,1.0
PRESA ATLANGA ZACAPEXCO (PRESA SAN JOSE ATLANGA 6),8.33,33.71,12.0,4600.0,2400.0,72.7188,1.0,1.0
PRESA ATLANGA LA HERRADURA (PRESA SAN JOSE ATLANGA 3),7.5,35.79,27.0,230.0,40.0,70.8708,1.0,1.0042
PRESA ATLANGA CORTINA (PRESA DE ATLANGATEPEC 3),8.75,32.88,23.0,2100.0,230.0,74.9125,1.0038,1.0808
PRESA ATLANGA ZAHUAPAN (PRESA SAN JOSE ATLANGA 5),12.67,69.13,14.0,430.0,150.0,69.3625,1.0,1.0
M1 REFERENCIA,54.19,114.1518,1380.3333,74829.0625,19314.5,12.4,1.0,1.0
M2 SITIO IMPACTADO,65.6306,130.4893,1411.7857,68920.7292,19260.1875,10.0,1.0,1.0
M3 SITIO IMPACTADO,65.6306,130.4893,1411.7857,68920.7292,19260.1875,10.0,1.0,1.0
M4 SITIO CAZONES,8.8927,20.6565,219.9292,66526.3958,18377.9792,95.9,1.0,1.0
BARRANCA LAS VÍBORAS AGUAS ARRIBA ANTES DEL DERRAME,132.3456,463.8051,467.9778,1181055.7917,192517.9792,10.0,1.134,2.7162
BARRANCA LAS VÍBORAS SITIO IMPACTADO,9.1794,31.8567,254.1625,75789.8229,18511.2083,56.4,1.0,1.936
BARRANCA LAS VÍBORAS AGUAS ABAJO DESPUÉS DEL DERRAME,125.3557,450.7841,467.9778,1182256.625,192517.9792,15.6,1.134,2.7162
OT ISLA II-310722,6.8614,19.0627,224.2229,16198.75,5460.5833,98.1,1.0,1.0
OT VÍA CORTA-310722,6.7628,19.2024,177.3083,72760.9583,18342.0208,92.1,1.0,1.0
OT ISLA I-310722,6.0314,22.8453,105.7698,18847.7083,5524.75,88.5,1.0,1.0
PUENTE PLATANAR,7.0657,35.8964,87.7375,14442.8333,5092.1146,68.0,1.0,1.0
PUENTE FUGA-310722,20.9513,51.2773,122.1302,32986.4375,16709.25,43.0,1.0,1.0
PUENTE VILLA SAN MANUEL-310722,7.364,29.7495,180.6187,84532.7708,22036.375,60.4,1.0,1.0
OT EL MANGO-310722,7.2131,19.8808,185.976,71653.875,18034.3333,94.3,1.0,1.0
AGUAS ARRIBA,5.2309,18.7046,156.6875,19246.5625,6343.3958,99.3,1.0,1.0
AGUAS ABAJO,4.7047,17.904,129.1854,18375.9792,5524.75,100.7,1.0,1.0
RÍO SABINAS AGUAS ABAJO DE LA DESCARGA,6.7354,41.0,1366.0479,3873.0,959.4792,28.0,1.0,1.0
RÍO SABINAS AGUAS ARRIBA DE LA DESCARGA,12.3875,68.0,93.551,24196.0,16834.0417,72.0,1.0108,1.0
PLAYA AZUL,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
PLAYA BRASIL,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
PUNTA CONEJO,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
SANTIAGO ASTATA,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
BARRA DE LA CRUZ,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
CHAHUÉ,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
BOCANA,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
HUAMELULA,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
AGUAS ARRIBA DEL SITIO DEL DERRAME,9.6718,30.3284,76.0542,12530.1667,3140.9167,71.2,1.0083,1.2606
SITIO DEL DERRAME,15.022,31.0634,227.5271,65669.25,18547.1667,74.4,1.0,2.1046
CANAL DE AGUAS PLUVIALES,9.5877,41.8682,236.2885,77513.8958,18511.2083,53.2,1.0,2.1046
CANTÓN CANDELARIA,9.273,32.9668,329.3542,27121.0521,16515.4375,79.4,1.0108,1.3383
ARROYO SAN ANTONIO ANTES DEL COZALAPA,7.2899,32.617,224.5208,70667.4792,18547.1667,87.2,1.0,1.936
SITIO 3 AGUAS ARRIBA,15.0316,30.3011,232.7833,70642.2708,18547.1667,74.8,1.0,1.936
SITIO 1 (LUGAR DE CONTAMINACION),13.6289,30.3136,95.3875,15242.2708,5246.2812,72.1,1.0,1.0
SITIO 2 (AGUAS ABAJO),9.7581,32.8998,107.8583,22792.7083,18169.7917,64.1,1.0,1.1685
ARCO SAN NICOLAS TOTOLAPAN,224.4,435.49,113.85,25750000.0,21045000.0,29.0708,1.3279,6.6183
BALANDRA Y YATE HUNDIDO,19.0172,34.0253,33.4896,3.0,3.0,75.9021,1.0573,1.0344
RÍO ESLAVA,35.2,35.2,10.0,28510000.0,27550000.0,30.1667,1.3279,6.6183
"RÍO AMAJAC, BOCA DE LEÓN.",2.46,10.0,42.0,10905.875,2812.0938,65.1594,1.0083,1.2606
"RÍO AMAJAC, CAÑITAS.",2.8,10.0,32.0,8686.0833,1779.7708,78.1917,1.0,1.0
PUENTE AGUAS ABAJO (DEPORTIVA),8.0708,19.07,233.225,18759.4375,5529.3542,98.5,1.0,1.0
BALANDRA A,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
ENTRE BALANDRA B Y TECOLOTE SUR,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
SITIO,5.0893,18.7046,156.1229,19246.5625,6343.3958,99.4,1.0,1.0
TECOLOTE SUR,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
VASO 1,7.8,40.92,73.5,52.0,3.0,76.4354,1.0573,1.0212
VASO 2,4.4,17.64,57.1,41.0,10.0,76.8083,1.0573,1.0344
PRESA MADIN,15.7797,41.9846,290.7458,46000.0,16384.625,72.9719,1.0108,1.3383
SISTEMA LACUSTRE EJIDOS DE XOCHIMILCO Y SAN GREGORIO ATLAPULCO 2,47.04,59.02,16.0,2400.0,1100.0,67.8687,1.0079,1.2152
SISTEMA LACUSTRE EJIDOS DE XOCHIMILCO Y SAN GREGORIO ATLAPULCO 1,323.33,441.38,44.0,210.0,120.0,58.7958,1.0158,1.0
LAGO NABOR CARRILLO 1,494.0,639.15,360.0,1100.0,1100.0,61.8521,1.0,1.2271
LAGO NABOR CARRILLO 2,420.0,553.32,320.0,460.0,460.0,63.7396,1.0158,1.2271
PRESA MADIN 1,10.355,30.0,11.5,3505.5,2440.5,70.9542,1.0,1.0
PRESA MADIN 2,7.01,17.97,17.5,3937.5,2072.0,76.2458,1.0,1.0
PRESA MADIN 3,2.0,10.0,10.0,1187.0,435.0,68.6906,1.0,1.0
SAN PEDRO APATLACO,24.2732,63.9071,158.5438,73560.9792,99315.75,68.8771,1.0321,2.2198
LAGO DE TEQUESQUITENGO LA BOTA,2.0,27.63,10.0,1704.2031,10.0,82.8781,1.0,1.0
LAGO DE TEQUESQUITENGO - REMANZO,2.0,34.53,10.0,2274.1823,6.0,80.7771,1.0058,1.1069
LAGO DE TEQUESQUITENGO - TEQUES CLUB,2.0,20.72,10.0,1747.4323,3.0,82.6823,1.0,1.0
LAGO DE TEQUESQUITENGO - PUEBLO,2.0,20.72,10.0,1747.4323,3.0,82.6823,1.0,1.0
LAGO DE TEQUESQUITENGO -MARINA,2.0,20.72,10.0,1800.224,9.0,82.7188,1.0,1.0
LAGO DE TEQUESQUITENGO - CLUB NAUTICA,2.0,27.63,10.0,1728.0156,8.0,83.4385,1.0,1.0
LAGO DE TEQUESQUITENGO -EL REGAÑON,2.0,20.72,10.0,1698.5365,8.0,82.5844,1.0,1.0
LAGO DE TEQUESQUITENGO - CENTRO NORTE,2.0,27.63,10.0,1949.0365,3.0,85.6208,1.0,1.0
LAGO DE TEQUESQUITENGO - CENTRO NOROESTE,2.0,34.53,10.0,2313.7656,3.0,80.1583,1.0058,1.1069
CARCAMO TETLA,6.5042,16.2854,10.0,3430.6875,40.0,87.6604,1.0,1.0052
CARCAMO 5 DE MAYO,7.6644,16.1985,10.0,3061.8125,30.0,88.4437,1.0,1.0052
BARRANCA OZUMBA,909.91,1622.54,640.0,26394.1354,6000.0,66.325,1.0108,1.354
POZA AZUL - LAS ESTACAS,12.5794,22.6663,45.9854,2613.3125,24.0,80.8542,1.0058,1.1069
ARROYO LAS ESTACAS (ASOLEADERO),13.2635,20.032,20.5875,2047.6823,7.0,86.8333,1.0058,1.1017
BORBOLLON - LAS ESTACAS,12.5794,22.6663,45.9854,2613.3125,24.0,80.8542,1.0058,1.1069
ARROYO LAS ESTACAS - SALIDA,14.5356,26.3667,22.3854,1939.4115,17.0,85.6208,1.0,1.0
ALBERCA REDONDA,10.1375,18.7767,49.0042,3651.8333,40.0,85.2917,1.0,1.0052
ARROYO LAS ESTACAS DESPUES PTAR,13.6517,20.1155,20.35,2178.6615,9.0,82.9792,1.0058,1.1069
PRESA DE COINTZIO,2.2018,10.0,10.0,2989.9583,560.625,79.6479,1.0,1.0
PRESA CANAL PERRITOS,6.55,10.0,1365.5021,4000.0,941.7083,80.4833,1.0,1.0
VADO BRISAS,21.9219,42.9226,150.9375,5364.9583,985.75,78.0958,1.0,1.0
BARRANCA PUENTE BLANCO ZAPATA,36.615,96.28,28.0,60075000.0,150000.0,47.5,1.3279,6.6183
B. GACHUPINA-LAS FUENTES,120.5,164.755,13.5,550000000000.0,150000.0,100.5,1.3619,7.1317
"ECCACIV, S.A. DE C.V. (AGUAS ARRIBA)",21.4,75.64,14.0,46000000.0,26500000.0,76.6,1.3279,6.6183
"ECCACIV, S.A. DE C.V. (AGUAS ABAJO)",26.65,102.1,20.0,240000.0,20120000.0,93.0,1.2367,6.3858
LAGUNA DE HUEYAPAN (EL TEXCAL) 1,2.0,89.88,32.0,390000.0,390000.0,51.4688,1.0954,2.6406
LAGUNA DE HUEYAPAN (EL TEXCAL) 2,2.0,10.0,10.0,930000.0,930000.0,49.9979,1.134,2.7429
LAGUNA DE HUEYAPAN (EL TEXCAL) 3,2.0,14.98,10.0,210000.0,210000.0,54.7958,1.0954,2.6065
BARRANCA APANQUETZALCO,99.835,222.08,60.0,43.0,57.5,11.9,1.0473,1.0
RIO YAUTEPEC - CENTRO,2.0,32.8915,10.0,64.0,32.0,68.5,1.0258,1.0212
RIO CUAUTLA - YECAPIXTLA,10.535,104.525,17.0,93000.0,49955.0,48.7,1.1119,1.414
BARRANCA SANTA MARIA,7.23,76.355,10.0,24000.0,2240.75,60.2,1.0227,1.0156
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ARRIBA)",3.74,10.0,10.0,246817.7917,10000.0,73.3333,1.0321,1.2129
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ABAJO)",5.1,144.0,26.0,5472.5833,1000.0,76.875,1.0,1.0
RIO CUAUTLA ARRIBA PTAR CUAUTLA,4.23,10.0,10.0,11500375000.0,11500000468.0,78.5,1.3619,7.1317
RIO CUAUTLA ABAJO PTAR CUAUTLA,6.27,75.54,20.0,1204500000000.0,4500040000.0,64.5,1.3619,7.1317
ARROYO POZA HONDA ARRIBA R. APLATACO,7.445,29.24,13.5,46500046500.0,46500005500.0,75.1,1.3619,7.1317
BARRANCA EL HOSPITAL,4.93,37.77,24.0,164893.3958,160000.0,57.2,1.0954,2.6065
RIO CUAUTLA - AYALA,7.95,64.8,14.0,24000000000.0,12000115000.0,70.3,1.3619,7.1317
RIO CUAUTLA-PAPAYOS,10.32,38.585,52.0,9300.0,184650.0,56.7,1.1119,1.0517
RIO CUAUTLA - SAN VICENTE,2.78,24.425,30.0,11500000200.0,23000000000.0,51.0,1.3619,7.1317
RIO CUAUTLA -  CHINAMECA,2.75,10.0,32.0,19500000450.0,39000000000.0,50.3,1.3619,7.1317
RIO YAUTEPEC- TLAQUILTENANGO,3.23,18.79,21.5,75000.0,11635.0,69.6,1.0,1.2129
RIO CUAUTLA-TLAQUITENANGO,7.51,38.21,14.5,230200.0,150000.0,96.4,1.0954,2.6065
RIO YAUTEPEC-PEDRO AMARO,4.655,11.845,41.0,120000.0,11570.0,60.0,1.0321,1.2129
BARRANCA GACHUPINA ABAJO PTAR GACHUPINA,88.7,143.345,13.5,119000.0,210000.0,75.1,1.0954,2.6065
LAGO DE TEQUESQUITENGO (ENTRADA NORTE),5.72,30.595,10.5,43.0,24.0,78.175,1.0573,1.0344
TEQUESQUITENGO (AL CENTRO LAG),5.36,23.45,10.5,23.0,3.5,75.7729,1.0573,1.0344
LAGO DE TEQUESQUITENGO - 3,6.02,23.925,10.0,75.0,11.5,77.325,1.0573,1.0212
LAGO DE TEQUESQUITENGO - 2,7.94,24.64,10.0,9.0,7.5,75.7729,1.0573,1.0344
LAGO DE TEQUESQUITENGO - SALIDA,5.42,20.355,10.0,23.0,15.0,76.275,1.0573,1.0344
LAGO DE TEQUESQUITENGO - 1 (NW),5.06,29.405,10.0,23.0,6.5,75.7729,1.0573,1.0344
TEMBEMBE,8.99,22.2,10.0,93000.0,64000.0,47.5,1.1119,1.3379
CHALMA,2.0,10.0,10.0,150000.0,75000.0,44.1,1.0321,1.2129
CHALMA-TEMBEMBE (EL COCO),10.2826,27.2307,98.3958,19779.6875,9907.1667,71.3,1.0108,1.3383
PUENTE LA FUNDICION,2.03,10.0,10.0,240000.0,120000.0,80.2,1.0954,2.6065
AMACUZAC,2.0,10.0,44.0,210000.0,93000.0,89.4,1.0954,2.6065
RIO CHALMA - TETECALA,4.53,22.47,40.0,640000.0,640000.0,92.3,1.134,2.7162
TEMBEMBE - MAZATEPEC,9.19,22.2,10.0,240000.0,120000.0,45.7,1.0954,2.6065
COATETELCO (AL CENTRO LAGUNA),19.5,52.53,24.0,230000.0,230000.0,52.0896,1.0954,2.6206
PRESA EL RODEO-OBRA DE TOMA,10.43,44.94,10.0,1200000.0,1200000.0,49.975,1.134,2.7429
RIO CHALMA COATLAN DEL RIO,4.93,74.9,56.0,280000.0,280000.0,90.0,1.0954,2.6206
RIO TLAXIACO ABAJO PTAR,19.7,83.7,18.0,64.0,23.0,20.1,1.0315,1.0129
RIO SALADO-TEZOATLAN,2.0,10.0,44.0,750000.0,750000.0,68.1,1.134,2.7429
PRESA YOSOCUTA 1 (CORTINA),2.0,91.31,10.0,9300.0,9300.0,59.1688,1.0083,1.2606
PRESA YOSOCUTA 3 (CENTRO),2.0,53.26,10.0,1200.0,1200.0,68.2396,1.0,1.0
VASO PRESA YOSOCUTA OBRA DE TOMA,7.0,30.44,18.0,4600.0,4600.0,72.9208,1.0,1.0
PRESA YOSOCUTA 5 (S-E),2.0,22.83,10.0,4.0,4.0,75.7729,1.0573,1.0344
PRESA YOSOCUTA 4 (INFLUENTE),5.18,91.31,10.0,240.0,240.0,63.9792,1.0158,1.0
RIO MIXTECO (ABAJO PTAR),89.0,167.4,320.0,210.0,210.0,71.5,1.0158,1.0
RIO COYCOYAN-CALIHUALA,7.067,104.9,162.0,43000.0,43000.0,61.8,1.0798,2.0194
RIO MIXTECO SAN FRANCISCO PAXTLAHUACA,74.0,104.86,200.0,46000.0,46000.0,61.4,1.0,2.1315
RIO MIXTECO ABAJO PTAR TAMAZULAPAN,2.0,10.0,14.0,43.0,14.0,50.2,1.0573,1.0344
PRESA CAYEHUACAN CORTINA,2.0,29.96,10.0,7000.0,7000.0,63.6344,1.0,1.0
PRESA LOS CARROS OBRA DE TOMA,2.0,22.47,16.0,23000.0,23000.0,59.325,1.0,1.0
PRESA ABREVADERO,23.0,89.88,24.0,7000.0,7000.0,63.6344,1.0,1.0
RIO MIXTECO HUAJOLOTITLAN,2.0,22.83,10.0,11000.0,11000.0,54.2,1.0083,1.2606
RIO MIXTECO - MARISCALA DE JUAREZ,50.6,89.99,202.0,460000.0,460000.0,59.3,1.0954,2.6406
ENTRADA PLANTA POTABILIZADORA SAPAHUA,2.0,68.48,10.0,11000.0,2400.0,53.9,1.0083,1.2606
SALIDA PLANTA POTABILIZADORA SAPAHUA,2.0,22.83,10.0,43.0,4.0,60.1,1.0573,1.0344
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,2.0,15.22,10.0,2400.0,2400.0,78.4,1.0044,1.15
AGUAS DEBAJO DE LA DESCARGA DE LA PTAR.,19.1,60.87,10.0,2100.0,2100.0,69.7,1.0044,1.15
PTAR. SAPAHUA  ENTRADA,16.8,60.87,82.0,43000.0,43000.0,12.4,1.0798,1.201
PTAR. SAPAHUA  SALIDA,19.4,60.87,10.0,1500.0,1500.0,40.7,1.0042,1.1344
PRESA MALPASO NO 1 CHIAPAS ,11.28,20.3,10.0,93.0,93.0,73.4958,1.0,1.0042
PRESA MALPASO NO 2 CHIAPAS ​,10.32,22.66,10.0,23.0,9.0,75.7729,1.0573,1.0344
PRESA LA ANGOSTURA 1,6.12,19.52,14.0,23.0,23.0,76.275,1.0573,1.0344
PRESA LA ANGOSTURA 5,12.54,23.32,10.0,9.0,3.0,75.7729,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 8,27.9,37.44,20.0,3.0,3.0,75.9021,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 6,29.28,37.92,34.0,7.0,7.0,75.9021,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 7,30.72,34.56,26.0,15.0,9.0,75.9021,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 5,28.14,31.68,26.0,43.0,15.0,75.7729,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 3,13.77,23.04,14.0,120.0,15.0,74.0812,1.0,1.0042
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 4,12.09,23.52,10.0,15.0,3.0,75.7729,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 2,14.34,29.76,14.0,3.0,3.0,75.7729,1.0573,1.0344
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 1,12.57,23.04,12.0,3.0,3.0,75.7729,1.0573,1.0344
PRESA LA ANGOSTURA 2,11.73,22.85,14.0,4.0,4.0,75.7729,1.0573,1.0344
PRESA LA ANGOSTURA 4,12.51,19.52,10.0,3.0,3.0,75.7729,1.0573,1.0344
PRESA LA ANGOSTURA 3,10.62,21.9,10.0,3.0,3.0,75.7729,1.0573,1.0344
PARQUE ECOLOGICO OSUMACINTA,14.76,20.01,14.0,75.0,39.0,76.5542,1.0258,1.0212
PRESA CHICOASEN 2,16.29,22.45,12.0,15.0,15.0,76.275,1.0573,1.0344
C.H. CHICOASEN AGUAS ARRIBA,19.92,26.35,16.0,28.0,20.0,77.3188,1.0573,1.0344
PARQUE ECOLOGICO AMIKUU,15.21,27.61,12.0,23.0,9.0,75.7729,1.0573,1.0344
FALLA MUÑIZ,22.32,29.51,12.0,23.0,23.0,77.3188,1.0573,1.0344
C.H. CHICOASEN (FTE.  A LA CORTINA),54.12,73.2,12.0,460.0,43.0,70.5542,1.0158,1.0
DESCARGA RIO HONDO,20.7,28.79,10.0,43.0,43.0,76.0979,1.0573,1.0344
C.H. NETZAHUALCOYOTL A.A. APICPAC,11.52,20.3,10.0,11.0,7.0,75.7729,1.0573,1.0344
PRESA NEZAHUALCOYOTL 3,10.2,21.71,10.0,23.0,4.0,75.7729,1.0573,1.0344
C.H.NETZAHUALCOYOTL A.M. A 12 KM DE CRIADERO DE PECES,16.2,25.02,12.0,43.0,43.0,76.0979,1.0573,1.0344
PRESA NEZAHUALCOYOTL 5,15.84,23.13,10.0,2400.0,460.0,69.3146,1.0096,1.1825
C.H.NETZAHUALCOYOTL FTE. A LA CORTINA,16.65,25.49,12.0,93.0,43.0,72.6229,1.0,1.0042
PRESA NEZAHUALCOYOTL 2,11.46,22.18,10.0,4.0,3.0,75.7729,1.0573,1.0344
PRESA NEZAHUALCOYOTL 1,49.8,55.22,376.0,2400.0,1100.0,67.2062,1.0079,1.2152
LAGUNA MAR MUERTO 5,9.0042,25.7865,22.0,240.0,101.8333,68.4917,1.0158,1.0
LAGUNA MAR MUERTO 1,24.1915,39.8385,41.0,2400.0,1335.2917,68.3458,1.0042,1.1344
LAGUNA LA JOYA 5,18.418,28.6134,19.0,23.0,16.2292,77.3188,1.0573,1.0344
LAGUNA LA JOYA 6,24.1915,39.8385,41.0,2400.0,1335.2917,68.3458,1.0042,1.1344
SISTEMA ESTUARINO PUERTO ARISTA 1,18.418,28.6134,19.0,9.0,16.2292,77.3188,1.0573,1.0344
SISTEMA ESTUARINO PUERTO ARISTA 2,9.444,23.6304,18.0,150.0,67.9583,70.0333,1.0,1.0042
LAGUNA MAR MUERTO 7,12.5006,26.9924,21.0,2400.0,1738.7708,71.3667,1.0,1.0479
LAGUNA MAR MUERTO 8,18.418,28.6134,28.0,15.0,16.2292,77.3188,1.0573,1.0344
PRESA PEÑITAS 2,29.46,49.95,18.0,93.0,93.0,72.2938,1.0,1.0042
AREA DE PROTECCION DE FLORA Y FAUNA NAHA Y METZABOK 3,12.75,19.36,24.0,240.0,93.0,68.9229,1.0158,1.0
ESTERO DE SAN SIMON,23.58,37.58,32.0,1100.0,1100.0,65.175,1.0,1.0
RIO COATAN 5,51.0,62.46,65.6896,460.0,23.0,94.7,1.0,1.0
ZONA SUJETA A CONSERVACION ECOLOGICA CABILDO-AMATAL 1,60.48,75.64,16.0,75.0,75.0,69.6542,1.0,1.0042
PRESA PEÑITAS 1,10.05,18.18,12.0,43.0,15.0,78.3312,1.0573,1.0344
RÍO EL TABLÓN III,19.08,25.7,122.0,5361.0208,1100.0,90.5,1.0,1.0
PEÑITAS 4,11.4,20.33,12.0,23.0,4.0,75.7729,1.0573,1.0344
PEÑITAS 5,13.83,26.62,12.0,93.0,43.0,72.6229,1.0,1.0042
PEÑITAS 6,9.84,19.36,12.0,150.0,20.0,72.3396,1.0,1.0042
MALPASO 1,15.06,24.54,10.0,75.0,75.0,73.2708,1.0,1.0042
MALPASO 2,20.04,29.26,10.0,93.0,21.0,74.1708,1.0,1.0129
MALPASO 3,12.39,18.41,10.0,15.0,9.0,75.7729,1.0573,1.0344
MALPASO 4,9.72,17.94,10.0,23.0,23.0,77.3646,1.0573,1.0344
PUENTE REMOLINO. PUNTO DE FUGA (ABAJO).,2.0,10.0,28.1812,90.0,37.4167,74.4271,1.0315,1.0129
PUENTE REMOLINO.(ARRIBA),2.0,10.0,53.2312,390.0,161.0417,67.9854,1.0,1.0
PUENTE REMOLINO CARCAMO P31.,2.0,10.0,27.5625,210.0,101.0625,69.75,1.0,1.0
PREDIO LA BUGAMBILIA,2.0,10.0,27.6375,240.0,101.2083,68.4917,1.0,1.0
LA CONCEPCIÓN,2.19,10.0,33.4062,15.75,16.2083,76.2792,1.0573,1.0344
PIEDRAS NEGRAS,7.8,76.42,91.1833,640.0,219.3125,73.3917,1.0,1.0
LAS MONJAS,12.1583,27.0629,28.3938,230.0,103.9167,67.3792,1.0158,1.0
COL. SEIS DE ENERO,9.1042,26.5208,68.0021,430.0,155.4583,69.9333,1.0,1.0
MARIANO ESCOBEDO,19.5377,32.045,81.9729,930.0,328.5417,68.7156,1.0,1.0
VENERO LOS BERROS,12.1583,27.0629,28.3938,230.0,103.9167,67.3792,1.0158,1.0
XALAJAPA,5.9233,17.2558,92.8646,6550.0,1057.3125,85.9188,1.0,1.0
IXHUATEQUILLA,14.3673,25.9,35.6417,90.0,37.5417,73.95,1.0315,1.0042
ARROYO CHICO ANTES CONFLUENCIA. LOS PESCADOS,9.1042,10.0,68.0021,430.0,155.4583,69.9333,1.0,1.0
PUENTE LA HAMACA,9.1042,10.0,68.0021,430.0,155.4583,69.9333,1.0,1.0
PLAYA ARROYO DE LISA. APOYO ADMINISTRACIÓN LABORATORIO NACIONAL DE REFERENCIA .,2.3677,10.0,38.2583,11764.6042,2931.3854,65.001,1.0083,1.2606
LAS MONJAS,12.54,26.8419,19.9688,160.0,78.0,67.7667,1.0,1.0042
COL. SEIS DE ENERO,18.7173,28.1064,35.7812,80.0,25.8333,74.9333,1.0315,1.0129
,3.17,16.1,88.0312,669.0,230.25,71.5104,1.0,1.0
UBERO OAXACA,4.95,361.76,547.3562,843188.6875,192517.9792,52.0292,1.0954,2.6406
XALAJAPA,18.5022,28.9053,33.4479,4.0,16.2292,77.3188,1.0573,1.0344
BY PASS,350.0,859.37,395.5,24000.0,24000.0,31.5729,1.0,11.76
DESEMBOCADURA RIO CAZONES,18.418,30.462,28.0,3.0,16.2292,77.3188,1.0573,1.0344
MARIA LIZAMBA 2,10.0,68.29,54.0,230.0,90.0,65.9271,1.0158,1.0
CATEMACO (PUENTE),6.32,14.21,13.9,1376.0,183.0,73.0052,1.0,1.0
LAGUNA EL MARQUES,2.4,71.63,36.0,280.0,210.0,64.9583,1.0158,1.0
DESEMBOCADURA RIO PAPALOAPAN,11.4625,25.6231,23.0,150.0,67.9583,70.0333,1.0,1.0042
SIST. LAGUNAR ALVARADO (ALVARADO),2.0,33.29,26.0,750.0,430.0,68.7396,1.0,1.0
SIST. LAGUNAR ALVARADO (CAMARONERA),18.418,30.462,24.0,3.0,16.2292,77.3188,1.0573,1.0344
BARRA DE TECOLUTLA,12.455,45.2727,19.0,24000.0,19540.4167,63.3104,1.0,1.0
PLAYA TECOLUTLA,18.1666,30.462,10.0,3.0,16.2292,77.3188,1.0573,1.0344
