SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
ARROYO ZAPOTE (CUICHAPA),2.57,72.04,24,930,230,48,1,1
NARANJAL (AGUAS ABAJO DE LA CONFLUENCIA CON EL RÍO METLAC),7.67,69.54,95,4600,930,55.5,1,1
RIO METLAC,2.14,70.79,43,2400,750,48,1,1
LA TAZA,2,24.13,11,640,210,91.1,1,1
AUTOPISTA CORDOBA,12.67,56.21,10,3,3,29.9,1,1
ATOYAC (INGENIO),2,25.38,10,11000,2100,39.9,1,1
EL SUCHILT,2,32.46,10,150,90,96.9,1,1
ALAMO (TEMAPACHE),2,30.79,10,2400,150,96.7,1,1
PUENTE LOPEZ PORTILLO,2,33.29,10,390,150,98,1,1
PUENTE LAS FUENTES 5 POBLADOS,2,35.38,10,230,90,97.1,1,1
PUENTE LA UNION,2,35.38,10,390,90,96.4,1,1
PANGA CAZONES (LA CONCEPCION),2,29.96,10,11000,2400,57.5,1,1
MEXPAPE (LA CORTINA),2,13.24,10,240,93,56.2,1,1
RIO COATZACOALCOS (IXHUATEPEC),2,10,80.8,11199,1146,83.2,1,1
BARRA COATZACOALCOS,3.06,10,10.6,12033,2359,59.6,1,1
CALZADAS (HUAZUNTLÁN),5.6,17.56,22.8,2613,689,31.5,1,1
EL DESCABEZADERO,2,29.54,10,1500,70,77,1,1
"RIO TAMESI, BOCATOMA LOS TOMATES",2,44.95,10,2400,2400,73,1,1
"RIO SOTO LA MARINA, AGUAS ARRIBA DE SOTO LA MARINA",2,23.4,22,2400,2400,86,1,1
EJIDO TAMPIQUITO,2,45.65,30,2400,2400,86,1,1
PUENTE CARRETERO (SLM),2,10,19,21,7,85,1,1
RIO SOTO LA MARINA EL MOLINO,2,69.81,13,2400,2400,85,1,1
RIO SABINAS HIDROMETRICA SABINAS,2,17.07,10,2400,2400,72,1,1
RIO PANUCO FRENTE A LAGUNA DE CHILA,2,54.31,10,2400,210,59,1,1
RIO PANUCO-MIRAVEGAS,2,10,10,2400,2400,89,1,1
EL ALAMO,2,10,19,2400,2400,90,1,1
RIO PANUCO HIDROMETRICA PANUCO,2,10,20,150,150,89,1,1
RIO TONAYA ANTES DE TONAYA,2,10,76.2,24196,9208,103,1,1
PRESA DERIVADORA CORONA,6.2,31.18,10,7270,7270,14.2,1,1
RIO CIHUATLAN-MARABASCO PRESA DERIVADORA,2,10.87,35.3,305,226,102.7,1,1
PUENTE RIO CIHUATLAN,2,10,47.2,8164,538,104.7,1,1
RIO CIHUATLAN-MARABASCO ANTES PIEDRA PINTADA,2,11.7,23.9,1850,171,101.6,1,1
PRESA EL NARANJO AGUAS ARRIBA,2,10,24.6,2014,663,108.9,1,1
RIO SAN NICOLAS PUENTE CARRETERA A PUERTO VALLARTA,2,10,60.1,9804,364,101.6,1,1
RIO TOMATLAN ANTES DESEMBOCADURA AL MAR,2,10,18.5,17329,1124,79.9,1,1
RIO TOMATLAN PUENTE CARRETERA A PUERTO VALLARTA,2,10,21.4,19863,211,88.9,1,1
RIO TOMATLAN DESPUES DE LA POBLACION DE TOMATLAN,2,10,22.5,2909,241,103.3,1,1
RIO TOMATLAN POBLACION DE TOMATLAN,5.7,10,18.6,857,20,107.9,1,1
RIO TOMATLAN ANTES DE LA POBLACION DE TOMATLAN,2,10,14.2,6131,148,107.6,1,1
RIO TOMATLAN ABAJO PRESA CAJON DE PEÑAS,2,10,10,2909,41,105.1,1,1
RIO SAN NICOLAS ENTRADA JOSE MARIA MORELOS,2,10,33.4,3448,246,104.1,1,1
DERIVADORA DE HUASABAS,2,10,31.5,2247,110,102.7,1,1
RIO SONORA 3,5.8,10,169.9,2755,1119,104.8,1,1
BAVIACORA,5.3,21.63,139.7,3076,315,89.7,1,1
RIO BACANUCHI,2,10,48.1,2142,460,82.8,1,1
BACOACHI,2,10,31.9,2359,657,89.9,1,1
EFLUENTE DE LA PRESA EL MOLINITO,2,10.92,10,7270,404,56.9,1,1
SAN JOSE DE PIMAS RIO,11.2,19.04,21.9,24196,5475,56.5,1,1
RIO YAQUI 7,8.1,10,18.5,1236,3,78,1,1
RIO YAQUI 8,8.6,10,50,2382,3,96.9,1,1
NOVILLO,2,10,21.6,345,3,43.9,1,1
PRESA EL NOVILLO,7.4,10,16.7,1274,10,42.8,1,1
RIO YAQUI 9,9.1,28.42,23.6,1956,3,87.7,1,1
TONICHI RIO,8.9,18.39,45.3,2046,10,92.1,1,1
ECOSISTEMA ARROYO VERDE APFF SIERRA DE ALAMOS RÍO CUCHUJAQUI 3,2,10,10,581,3,121.3,1,1
RH9-1 SONORA SUR,23.3,111.69,31.2,24196,1354,30.2,1,1
RIO YAQUI 2,2,32.21,110.9,6488,158,101.2,1,1
SUR (SONORA)  (A) AGUAS ARRIBA,11.5,49.72,42.7,15970,3310,68.3,1,1
PUENTE CARRETERA INTERNACIONAL,2,11.7,10,3076,10,152.7,1,1
RIO MAYO 6,2,10,10,1793,3,84.2,1,1
RIO MAYO 8,15.7,19.32,31.2,2359,84,108.4,1,1
RIO MAYO 9,18,20.26,31.6,1956,63,111.8,1,1
RIO MAYO 7,2,17.56,48.6,6488,318,150.8,1,1
HACIA EL ACUEDUCTO,2,10,13.8,17329,52,96.8,1,1
RIO COLORADO 12,4.16,63.64,18.5,24196,20,107.5,1,1
RIO COLORADO 14,5.24,79.64,45.1,19863,132,108.1,1,1
RIO CULIACAN PUENTE USE,3.54,10,18.7,6867,717,135.9,1,1
SAN PEDRO,15.8,34.92,42.4,12997,4611,90.4,1,1
RIO CULIACAN LA PIPIMA,3.32,10,38.6,15531,441,135.3,1,1
PUENTE LIMONCITO,2,17.39,57.6,24196,232,112.5,1,1
RH10-2 SINALOA,2,10,14.9,9208,3,92.3,1,1
RIO CULIACAN 7,2,10,66,24196,650,85.2,1,1
SALIDA DE LA PRESA EUSTAQUIO BUELNA,2,15.96,11.5,75,3,138.1,1,1
RIO SINALOA 5,10.5,13.44,53.1,4260,520,53.8,1,1
RIO SINALOA 6,10.3,13.31,126,4611,594,75.7,1,1
VADO DE GUASAVE,10,14.14,113.1,5794,767,70.5,1,1
RIO FUERTE 1,4.1,11.82,10,4106,462,29.2,1,1
PUENTE SAN MIGUEL ZAPOTITLAN,2,34.15,10,17329,2014,43.9,1,1
RIO FUERTE 2,4.24,10,18.4,7270,1616,59.5,1,1
PUENTE BAROTEN (EL FUERTE),2,10,10,3255,399,109.3,1,1
RIO FUERTE 3,2,10,10,1607,98,107.2,1,1
RIO FUERTE 4,2,10,10,2481,52,93.1,1,1
HIGUERA DE ZARAGOZA,2,12.66,10,3255,211,46.4,1,1
RH10-4 SINALOA,14.2,25.08,17.4,3076,754,68.1,1,1
DESEMBOCADURA RIO SINALOA,6.5,10.08,156.6,22470,520,60.5,1,1
EL DORADO,2,10,10,727,134,77.7,1,1
RH10-3 SINALOA,2,10,10,2752,120,65.7,1,1
RIO SAN LORENZO 5,2,10,12.4,8164,5172,66.3,1,1
RIO SAN LORENZO 6,2,10,41.1,2359,520,81.3,1,1
PUENTE SAN LORENZO (PUENTE CARRETERA INTERNACIONAL),11.3,14.21,114.1,19863,1014,96.8,1,1
RIO SAN LORENZO 7,2,10,15.8,5172,2723,120.7,1,1
RIO SAN LORENZO 8,2,10,10.5,2613,20,119.8,1,1
RIO ELOTA SALIDA DE PRESA EL SALTO,4.62,12.42,10,2613,86,99.3,1,1
RIO ELOTA 3,9.6,13.25,17.8,12033,537,82.9,1,1
RIO ELOTA 2,2,12.48,22,63,20,91.1,1,1
RIO ELOTA 1,2,10,174.2,3873,520,86.3,1,1
LA CRUZ,4.32,15.81,28.8,24196,142,90.8,1,1
DESEMBOCADURA RIO PIAXTLA,2,10,13.9,3654,295,96.1,1,1
RIO PIAXTLA CARRETERA INTERNACIONAL,2,10,18.7,2014,288,107.3,1,1
RIO PIAXTLA 4,2,10,10,24196,41,95.7,1,1
RIO PRESIDIO 5,2,25.2,21.7,1872,20,107,1,1
RIO PRESIDIO 4,2,10.92,20.3,3654,122,103.8,1,1
RIO PRESIDIO 3,2,12.6,35.4,15531,2909,110,1,1
RIO PRESIDIO 2,2,22.68,49.3,4884,2143,107.2,1,1
EL WALAMO,4.8,10,50.5,2613,359,89,1,1
DESEMBOCADURA RIO BALUARTE,2,10,158,7270,1124,104.2,1,1
CHAMETLA,2,10,150.5,24196,3076,106.4,1,1
BALUARTE (PUENTE EL ROSARIO),4.5,10,176.3,34480,1680,102,1,1
RIO BALUARTE 4,2,10,23.6,24196,1296,106.7,1,1
RIO BALUARTE 5,2,10,10,2909,177,123.2,1,1
RIO SINALOA 2,11.9,15.81,167.5,3255,2046,102.2,1,1
RIO SINALOA 7,8.6,10.82,157.7,2481,798,93.2,1,1
RIO ATOYAC 15,4.29,70.38,103,750,390,68.3,1,1
RIO ATOYAC 16,4.46,72.04,94,4600,930,65.9,1,1
RIO ATOYAC 19,5.17,59.13,170.2,1500,930,74.1,1,1
RIO TEHUANTEPEC,2,11.7,10,8164,3,87.2,1,1
RIO TEHUANTEPEC 5,2,15.88,10,17329,31,87.8,1,1
RIO TEHUANTEPEC 3,2,14.21,10,11199,2282,48.6,1,1
RIO TEHUANTEPEC PUENTE HUILOTEPEC,2,12.54,10,2909,41,85.2,1,1
RIO TEHUANTEPEC 4,2,10.87,10,3255,20,87,1,1
RIO LOS PERROS 3,15.5,17.64,33,24196,6131,91.3,1,1
RIO LOS PERROS 2,4.72,10,27.5,12033,278,92.9,1,1
RIO LOS PERROS 5,17.6,20.16,25.4,11199,771,94.7,1,1
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),2,24.27,94,24000,2100,62.3,1,1
RIO VERDE 9,2,32.88,84,24000,4600,61.7,1,1
PARQUE NACATAZ,2,10,10,93,43,88,1,1
RIO PESQUERIA PUENTE LINCOLN,8.87,42.87,28,2400,1100,48,1,1
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,12.23,33.04,10,2400,1100,22,1,1
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,20.63,33.73,13,2400,11,67,1,1
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),20.8,49.57,34,2400,2400,32,1,1
RIO PESQUERIA (AGUAS ABAJO PTAR SANTA ROSA),17.2,38.77,13,2400,2400,38,1,1
TOPO CHICO (AGUAS ARRIBA PTAR AGUA FRIA),14.37,38.63,10,2400,210,11,1,1
TOPO CHICO (AGUAS ABAJO PTAR AGUA FRIA),11.97,29.18,10,2400,75,17,1,1
LA SILLA,2,26.77,10,2400,2400,40,1,1
LA ARENA,21.4,37.51,10,2400,2400,74,1,1
LOS RAMONES,9.73,59.98,126,2400,2400,85,1,1
LOS HERRERA,5.93,85.86,107,2400,2400,90,1,1
LAS ENRAMADAS,2,10,10,2400,2400,86,1,1
CADEREYTA,12.17,86.62,32,2400,460,66,1,1
RIO RAMOS,2,20.92,10,2400,2400,96,1,1
RIO BLANQUILLO,2,10,10,2400,2400,94,1,1
RIO PILON,2,32.64,10,2400,2400,87,1,1
EL POPOTE (O CAMACHO),2,10,10,2400,2400,84,1,1
PUENTE INTERNACIONAL VIEJO MATAMOROS.,2,10,10,2400,460,78,1,1
AGUAS ABAJO DE PUENTE INTERNACIONAL NUEVO PROGRESO,2,12.49,38,2400,240,85,1,1
REPRESA EL RETAMAL,2,41.05,44,1100,210,86,1,1
RIO BRAVO 1,4.1,47.13,40,2400,460,86,1,1
RIO BRAVO 2,2.05,19.01,29,1100,150,86,1,1
AGUAS ABAJO DEL PUENTE INTERNACIONAL REYNOSA,2.05,36.71,30,2400,2400,87,1,1
RIO BRAVO AGUAS ARRIBA PUENTE INTERNACIONAL REYNOSA,2.05,10,28,2400,2400,85,1,1
RIO BRAVO 3,3.73,10,10,43,43,78,1,1
RIO BRAVO 4 (AL NORESTE DE GUSTAVO DIAZ ORDAZ),2.65,30.77,10,210,210,85,1,1
RIO BRAVO (AGUAS ABAJO DREN RANCHERIAS),2.05,16.11,10,150,93,69,1,1
PUENTE INTERNACIONAL MIGUEL ALEMAN,2,43.56,10,2400,2400,91,1,1
PUENTE INTERNACIONAL I NUEVO LAREDO,3.33,52.69,84,2400,2400,87,1,1
RIO BRAVO FRENTE A COMAPA,2.61,39.48,100,1100,1100,87,1,1
PUENTE EL OLMO 2,2,10,10,794,52,28.3,1,1
RIO EL COLORADO,2,26,10,11000,2100,71.2,1,1
RÍO SANTO DOMINGO (REF.),2,10.14,10,230,90,88.8,1,1
SANTO DOMINGO,2,10,10,11000,4600,72.1,1,1
PMRC 1,2,32.69,12.8,12372,82.5,50.15,1,1
PM ESTACIÓN 22,2.02,40.87,10,10830.5,2504,15.6,1,1
PM R HONDO,2,10,20.7,1122,63,46.65,1,1
HUMEDALES DE MONTAÑA MARÍA EUGENIA,37.44,42.11,42,28,7,74.8,1,1
LA CAÑADA,2,10,10,546.5,161,96.5,1,1
UNIDAD DE RIEGO RIO DE TLAPALA A.C,2,10,14.3,148,63,100.7,1,1
UNIDAD DE RIEGO VECINOS DE ACUITLAPILCO,2,10,28.6,4611,3448,85.6,1,1
UNIDAD DE RIEGO VECINOS DE PUERTA GRANDE Y MALINALTENANGO,6.72,65.03,26,309,259,91.8,1,1
UNIDAD DE RIEGO VECINOS DEL PUEBLO DE MALINALTENANGO,4.4,15.73,10,24196,1842,79.6,1,1
