SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
LAGO DE PATZCUARO 7,2,19.6,14.8,1296,10,,,
LAGO DE PATZCUARO 4,2,33.74,17.4,1396,3,,,
PATZCUARO AREA DE ISLAS,11.5,37.67,41.3,1616,3,,,
LAGO DE PATZCUARO,2,10,32.3,708,10,,,
PATZCUARO SENO JANITZIO,11.7,45.18,18.2,1100,100,,,
LAGO DE PATZCUARO 2,12.1,51.51,68.5,980,200,,,
PATZCUARO SENO DE ERONGARICUARO,2,11.93,57.5,4960,100,,,
LAGO DE PATZCUARO 3,2,45.18,37.1,3873,3,,,
PATZCUARO (JANITZIO - PATZCUARO),13.1,33.56,76.4,860,200,,,
PATZCUARO MUELLE PRINCIPAL,5,10,61.3,776,189,,,
LAGO DE PATZCUARO 1,2,10,24.3,146,86,,,
LAGO ZIRAHUEN - ENTRADA 1,2,10,10,10,3,,,
LAGO ZIRAHUEN MUELLE PRINCIPAL,2,10,10,211,146,,,
LAGO ZIRAHUEN CENTRO,2,10,10,3,3,,,
PRESA COINTZIO 2,15.4,21.84,11.2,85,41,,,
PRESA COINTZIO 3,2,10,10,262,41,,,
PRESA COINTZIO 4,2,10,10,336,3,,,
LA MINTZITA 1,2,10,10,31,20,,,
LA MINTZITA 2,2,10,10,98,51,71.7,1,1
MANANTIAL LA MINTZITA,2,10,10,185,161,,,
MORELIA  (A) AGUAS ARRIBA,20.5,74,174.4,241960,241960,78.9,1,1
MORELIA  (A) AGUAS ABAJO,21.8,55.95,215.4,24196,24196,41.4,1,1
CUITZEO ESTACION QUERENDARO,10.1,126.64,38.3,19863,633,,,
LAGO DE CUITZEO 11,17.9,102.28,51.8,24196,142,,,
LAGO DE CUITZEO 9,7.1,81.69,86.6,8840,200,,,
LAGO DE CUITZEO 7,78.6,105.62,33,4106,3,,,
EL GIGANTE,4.4,23.74,398.3,24196,24196,78.7,1,1
RIO LERMA 12,6.96,22.9,76.2,24196,24196,79,1,1
PUENTE TUNGAREO,9.48,11.87,70.2,24196,24196,79.2,1,1
RIO LERMA 10,7.84,10.18,65.5,6867,1250,83.1,1,1
RIO LERMA 70,8,12.72,38.3,15531,512,97.7,1,1
RH12-2 LERMA,8.6,55.62,74.3,24196,15531,50.5,1,1
PRESA EL BOSQUE 3,2,10,10,1872,63,,,
PRESA EL BOSQUE 2,9.52,12.72,17.6,3654,1137,,,
PRESA EL BOSQUE 1,2,10,11.2,1259,52,,,
LAGO DE CAMECUARO 1,2,10,10,97,52,,,
CUITZEO MARIANO ESCOBEDO,4.92,105.44,30.7,24196,185,,,
LAGO DE CAMECUARO 2,2,10,10,246,109,,,
LAGO DE CAMECUARO 3,4.02,14.21,10,393,121,,,
CUITZEO LA ORTIGA,7.82,69.13,36.6,3873,62,,,
LAGUNA AGUA GRANDE 5 (ESTERO TEACAPAN 5),,,19.3,3873,,,,
LAGUNA AGUA GRANDE DESEMBOCADURA (ESTERO TEACAPAN DESEMBOCADURA),,,40.2,63,,,,
RIO AMECA 7 (RIO AMECA AGUAS ARRIBA DE AMATLAN DE CAÑAS),2,10,46.8,1523,216,103,1,1
RIO AMECA 9 (RIO AMECA AGUAS ABAJO DE AMATLAN DE CAÑAS),2,10,37.4,1650,160,113.4,1,1
PASO DE LA YESCA,5.43,30.755,14.35,196.5,3,,,
PRESA EL CAJON 5,9.4,24.24,20.3,20,3,,,
PRESA EL CAJON 4,10.9,12.54,11.2,10,3,,,
RH12-10 LERMA (RIO GRANDE SANTIAGO/ LAS YEGUAS),2,10,16.9,24196,131,73.6,1,1
ESTERO TEAPAQUEÑO PUENTE LA COMPUERTA,,,10,2495,,,,
RIO GRANDE DE SANTIAGO 22(RIO GRANDE DE SANTIAGO PRESA SAN RAFAEL),2,10,10,9884,119,72,1,1
RIO GRANDE DE SANTIAGO 21 (AGUAMILPA),2,10,28.6,24196,278,53.8,1,1
PRESA SOLIDARIDAD 1(P.H. AGUAMILPA 1 CORTINA),7.2,10,10,218,3,,,
PRESA SOLIDARIDAD 2 (P.H. AGUAMILPA 2),2,10,10,384,20,,,
PRESA SOLIDARIDAD 5 (P.H. AGUAMILPA 5),2,10,10,529,3,,,
PRESA SOLIDARIDAD 3 (P.H. AGUAMILPA 3),2,10,10,189,10,,,
PRESA SOLIDARIDAD 4 (P.H. AGUAMILPA 4),2,72.03,10,1430,10,,,
PRESA SOLIDARIDAD 6 (P.H. AGUAMILPA 6 LAS ADJUNTAS),2,10,14.6,110,3,,,
PRESA SOLIDARIDAD 7 (P.H. AGUAMILPA 7 DESEMBOCADURA DEL RIO HUAYNAMOTA),2,10.97,10,520,3,,,
EL VENADO,2,10,50.9,4352,489,100.9,1,1
RIO SAN PEDRO 16,4.16,36.21,17.2,2489,62,101,1,1
DESP. DE LA DESCARGA MUNICIPAL RUIZ,2,10,46.9,3654,41,106.1,1,1
RIO SAN PEDRO 19,2,10,35.7,1236,31,107.4,1,1
VADO DE SAN PEDRO,2,10,42.7,2098,63,103.6,1,1
RIO SAN PEDRO 17,7.4,13.44,150.6,15650,1550,88.6,1,1
TUXPAN,6.4,14.28,243,19560,2500,90,1,1
RH11-1 PRESIDIO-SAN PEDRO ( LA BATANGA),2,10,24.4,5172,3,58.4,1,1
RIO SAN PEDRO 14 ( EMBARCADERO LA BATANGA),2,10,24.1,14136,41,64,1,1
MEXCALTITAN (EMBARCADERO),2.16,12.6,39.7,2613,171,71.7,1,1
MARISMAS NACIONALES 5,2,10,23.8,9804,31,65.2,1,1
RIO SAN PEDRO 13,2,10,28.5,8164,41,58.7,1,1
RIO SAN PEDRO 12,,,34.4,393,,,,
RIO SAN PEDRO 11 (BOCA DE CAMICHIN),,,10.2,520,,,,
DESEMBOCADURA RIO SAN PEDRO,,,20.6,1664,,,,
RIO SAN PEDRO 10  (EL SESTEO),,,17.8,2382,,,,
RIO GRANDE DE SANTIAGO 36 (VILLA JUAREZ),2,10,46.7,6131,609,92.8,1,1
RIO GRANDE DE SANTIAGO 34 (PUERTA DE MANGOS),10.4,13.44,32,9208,987,87.9,1,1
DESEMBOCADURA DEL RIO AMECA A PLAYA NUEVO VALLARTA,7.1,10,119,72700,17260,93.1,1,1
RIO GRANDE DE SANTIAGO 32 (SOBRE EL PUENTE DE LA PRESA SANTIAGO),4.08,10,25,8664,2400,90.1,1,1
RIO GRANDE DE SANTIAGO 30,14.7,16.8,35.9,15531,6867,91.9,1,1
RIO GRANDE DE SANTIAGO 28,2,10,17.7,17329,5172,79.4,1,1
EL JILEÑO,11,13.44,16.6,10462,3076,84.8,1,1
LAGO LA CAMALOTA,3.58,10,10,2354,253,,,
LA TOVARA 3 (ESTERO EL CONCHAL),,,20.9,6488,,,,
RIO GRANDE DE SANTIAGO 37 (BOCA DEL ASADERO),18.3,20.16,33.5,6488,315,68.5,1,1
LAGUNA DE SANTA MARIA DEL ORO 1 (RESTAURANT LA MATA),2,10,10,161,3,,,
LAGUNA DE SANTA MARIA DEL ORO 2  A LA ALTURA DEL RESTAURANT EL DESAGUE,6.76,10,10,199,3,,,
GAVIOTAS (LAS PALMAS),9.2,10,249.4,17329,1029,98.9,1,1
RIO AMECA 8 (RIO AMECA SAN JUAN DE ABAJO),8.2,11.65,360,57940,8690,101.2,1,1
RIO AMECA 6 (RIO AMECA SAN JOSE DEL VALLE,8.7,10,130.1,24196,2809,105.6,1,1
JARRETADERAS,8.6,10,159.9,61310,6330,94.2,1,1
SAN PEDRO IXCATAN,2,10,718,1291,160,96.1,1,1
PESCADERO (POBLADO),2,16.64,57.4,24196,31,,,
LAGUNA AGUA BRAVA 3,,,68.2,556,,,,
LAGUNA AGUA BRAVA 4,,,40,295,,,,
LAGUNA AGUA BRAVA 2,,,68.9,504,,,,
LAGUNA AGUA BRAVA 1,,,40.4,1112,,,,
PIMIENTILLO (EMBARCADERO),,,38.3,4611,,,,
CANAL DE CUAUTLA,,,22.3,279,,,,
DESEMBOCADURA LAGUNA AGUA BRAVA,,,21,52,,,,
LAGUNA AGUA GRANDE 2,,,24.6,355,,,,
ESTERO CUAUTLA PUERTA DEL RIO,,,10.9,2247,,,,
RIO ACAPONETA TECUALA,2,16.8,349.4,54750,10710,87.1,1,1
RIO ACAPONETA 4,2,29.4,370.6,24196,17329,86.3,1,1
RIO ACAPONETA 5,2,10.92,254.6,24196,10462,94.2,1,1
RIO ACAPONETA 7,2,10,20.2,6488,226,106.8,1,1
ACAPONETA (ACAPONETA),2,10,18.4,6131,216,112.9,1,1
RIO ACAPONETA 9,11.8,12.6,279.8,14136,262,99.6,1,1
"EMBARCADERO ""OTATITOS""",,,10,448,,,,
A LA ALTURA DEL POBLADO DE HUAJICORI,13.1,16.8,476,13330,100,101.3,1,1
HUAJICORI II,11.9,12.6,384.8,7940,750,105.6,1,1
RIO ACAPONETA 13,11.4,13.44,342.6,12100,520,98.3,1,1
RIO ACAPONETA MILPAS VIEJAS,2,18.48,499.6,36540,7890,86.3,1,1
RIO ACAPONETA 1,2,10,74.7,15531,298,56.8,1,1
EL TUNEL (MUESTRA MONITOREO CIUDADANO PROYECTO A 406),,,,116050,,,,
BARRANCA AGUA ESCONDIDA (MUESTRA MONITOREO CIUDADANO PROYECTO A 406),,,,15000,,,,
EMERGENCIA HIDROECOLOGICA (AGUA ARRIBA DEL PUNTO DE AFECTACIÓN),,2381.18,,,,,,
EMERGENCIA HIDROECOLOGICA( AGUA ABAJO DEL PUNTO DE AFECTACIÓN),,101.74,,,,,,
RED PRIMARIA Y SECUNDARIA DE AGUAS SUPERFICIALES NEXAPA LAS FAJANAS,60.2,162.83,117.78,23000000,,,,
"RA-19 RIO SAN FRANCISCO, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",24,95.79,10,4600,2100,16.3,1,1
PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,113.33,259.37,172.7,24000,24000,18.3,1.19,28.57
DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,160,382.23,367.7,24000,24000,13.4,1.77,90.91
ER7 RIO ALSESECA ANTES DEL COLECTOR SUBTERRÁNEO A PTAR ALSESECA SUR,339,711.44,163.465,24000,24000,12.7,1.63,12.82
BARRANCA SAN DIEGO LOS ALAMOS,380,790.8,132.3,24000,24000,11.1,1.86,25
ER4 BARRANCA MANZANILLA,660,1284.46,75.5,24000,24000,13.1,1.27,37.04
ER3 BARRANCA SAN ANTONIO AGUAS ARRIBA DE BARRANCA MANZANILLA,373.33,822.23,81.5,24000,24000,17.6,2.66,8.13
ER2 BARRANCA SAN ANTONIO AGUAS ABAJO DE COLECTOR INDUSTRIAL PUEBLA 2000,31,133.29,20,2400,1500,13.1,1,1
ER1 BARRANCA SAN ANTONIO AGUAS ARRIBA DE COLECTOR INDUSTRIAL RESURRECCION,680,1027.31,80,24000,24000,10,2.75,25.64
ER5 BARRANCA MICXATLALT,240,590.8,82.1,24000,24000,13.7,1.28,20
AGUAS ABAJO DE LA DESCARGA TEXTIL ZALDO,76.67,202.23,122.6,24000,24000,19.7,1,8.2
LA AUTOPISTA P1 (24),193.33,500.03,416.7,11501200,930,12.3,5.38,1.38
ANTES DE LA PLANTA DE TRATAMIENTO BARRANCA DEL CONDE,66,196.51,412.5,11000,4600,,1,1
"RA-17 RIO ATOYAC, AGUAS ABAJO DE LA BARRANCA DEL CONDE",66.67,167.94,873.3,4600,110,15.3,1,1
"RA-1 RIO ATOYAC, ANTES TLAHUAPAN (ESTACIÓN TESTIGO)",12.5,89.13,318.2,24000,24000,55.3,1,1
AGUAS ABAJO DEL COLECTOR PANZACOLA,136.835,272.635,119.285,4651200,2100,11.7,1,10.31
PRESA NECAXA 2,12.67,33.71,22,430,230,,,
SISTEMA DE REPRESAS Y CORREDORES BIOLOGICOS DE LA CUENCA HIDROGRAFICA DEL RIO NECAXA 8,2,71.21,18,430,230,,,
PRESA TENANGO,3.5,75.38,16,110,70,,,
SISTEMA DE REPRESAS Y CORREDORES BIOLOGICOS DE LA CUENCA HIDROGRAFICA DEL RIO NECAXA 7,2,61.63,15,210,110,,,
SISTEMA DE REPRESAS Y CORREDORES BIOLOGICOS DE LA CUENCA HIDROGRAFICA DEL RIO NECAXA 5,2,63.71,10,230,90,,,
RIO TECOLUTLA 1,2,31.63,29,4600,2400,90.4,1,1
RIO CAZONES 1,2,38.71,10,11000,4600,70.3,1,1
LAZARO CARDENAS,2,39.96,10,11000,2100,65.6,1,1
RIO CAZONES 5,2,45.79,10,4600,2400,69.2,1,1
VILLA AVILA CAMACHO,3.17,35.79,10,2400,1500,61.2,1,1
RÍO ATOTONILCO,6,78.29,351.9,24000,24000,57.2,1,1
ANTES DE LA CONFLUENCIA CON EL RÍO ATOTONILCO,18,94.54,465.4,24000,1500,57.2,1,1
AF-1 RIO CHIQUITO,540,895.88,440,24000,24000,,1.63,1
SANTA MARÍA CORONANGO,5.17,62.46,14,24000,1500,17.6,1,1
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),6,83.71,424.1,24000,2100,47.8,1,1
ARROYO LA PRESA,73.33,165.09,540,11000,2400,50.9,1,1
RÍO COTZALA,18,114.96,851.4,24000,24000,57.5,1,1
PUENTE CARRETERA SAN MARTIN-TLAXCALA P1(15),30,128.71,980,24000,24000,49.2,1,1
"RA-9 RIO XOCHIAC, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",10,85.79,45,4600,2100,47.4,1,1
"RA-8 RIO XOCHIAC, AGUAS ARRIBA DE LA CONFLUENCIA CON COLECTOR EL CARMEN",760,1426.06,500,2400,230,,9.17,13.51
RIO RABANILLO,370,601.86,75.3,10512000,11000,16.1,1,2.47
BARRANCA HONDA,390,890.8,190,24000,24000,12.6,1.76,19.61
NEXAPA LOS MOLINOS P1 (31),10.76,18.67,10,,,,,
NEXAPA-LAS FAJANAS P1 (33),99.2,170.16,102,,,,,
ATOYAC LA CARMELITA P1 (26),77.33,186.345,280.75,7512000,24000,50.2,1,1
ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC,173.33,405.08,91.1,24000,24000,10,1.08,11.9
ECHEVERRIA ANTES DE LA PLANTA DE TRATAMIENTO ATOYAC SUR,27,96.63,196.4,24000,24000,32.7,1,1
RIO XOCHIAC AGUAS ABAJO DEL COLECTOR EL CARMEN CONFLUENCIA CON RIO XOCHIAC,460,796.51,136.8,24000,24000,19.7,1,12.5
RIO XOCHIAC ALFUENTE DE RIO ATOYAC,360,696.51,259.4,24000,24000,10.6,1,23.26
HIDROMETRICA ECHEVERRIA P1 (28),61.5,166.39,267.665,7512000,24000,25.8,1,1
AMPLIACIÓN UNIÓN ANTORCHISTA,26.67,100.38,169,24000,24000,22.3,1,1
RIO ALSESECA COLONIA LA HACIENDA,73.33,190.8,52.1,24000,24000,15.5,1,1.46
TOTIMEHUACAN,44,93.71,55,24000,24000,38.9,1,1
ALSESECA SAN FRANCISCO TOTIMEHUACAN P1 (22),187,377.94,256.65,11512000,24000,11.1,1,1
ARROYO METLAPANAPA,76.67,196.51,183.9,24000,930,41.4,1,1.13
ARROYO PRIETO,50,165.09,274.3,24000,1500,24.1,1,1
PUENTE SAN FRANCISCO TOTIMEHUACAN,46,101.21,54.8,24000,24000,33.1,1,1
ANTES DE LA CONFLUENCIA CON EL RÍO ATOYAC,20,73.29,10,4600,2400,11.1,1,1
PRESA MANUEL AVILA CAMACHO 6,22.67,73.71,21,24000,24000,,,
MANUEL AVILA CAMACHO (OBRA DE TOMA) P1(32),19.8,39.21,16,11615,90,,,
ANTES DE LA CONFLUENCIA CON EL ARROYO RABANILLO (PUENTE DE MEXICO),123.33,265.08,387.9,24000,24000,14.2,1,6.37
SANTA MARÍA TEXMELUCAN,2.14,34.13,42,24000,24000,64.5,1,1
ATOYAC DESPUES DE LA CONFLUENCIA DEL ZAHUAPAN,126.67,185.09,104.7,24000,24000,26.2,1,
ATOYAC ANTES DE LA CONFLUENCIA DEL ZAHUAPAN,145,225.09,166.7,24000,24000,22.1,1,
RÍO XOCHIAC AGUAS ARRIBA DE LA DESCARGA DEL CORREDOR INDUSTRIAL QUETZALCÓATL,400,725.09,200,930,230,17.3,1,11.9
RQ13 AGUAS ABAJO DEL DREN  LA CULEBRA,294,5200,40.7,2419600,2419600,10,1.92,15.63
"CARTONES PONDEROSA, S.A. DE C.V. (AGUAS ARRIBA)",1680,2800,265,387300,34500,,1,
RIO SAN JUAN FRACCIONAMIENTO LA RUEDA,183.5,7900,1038.9,241960,241960,26.1,1,2.1
"KIMBERLY CLARK DE MEXICO, S.A.B. DE C.V. (AGUAS ABAJO)",182,721.67,504,241960,43520,,2.73,17.24
ENTRADA PRESA CENTENARIO,205,360,48.2,68670,32550,10,1,6.41
"INFIERNILLO, ESTACION DE AFORO",2,10,27.5,15531,3,110.1,1,1
PRESA ZIMAPAN 2,22.5,32.37,82,43,15,,,
BOMBAS DE LA PRESA INFIERNILLO,2,10,40.5,1250,10,,,
JALPAN,2,10,10,586,97,,,
RIO AYUTLA,2,10,117.1,5172,455,117.4,1,1
RQ7 AGUAS ABAJO DE LA PRESA SAN ILDEFONSO,2,24.96,10.6,24196,3,65.7,1,1
MANGLARES DE NICHUPTE 4,,,24,3,,,,
LAGUNA DE NICHUPTE 4,,,29,93,,,,
LAGUNA DE NICHUPTE 2,,,28,3,,,,
MANGLARES DE NICHUPTE 1,,,28,9,,,,
MANGLARES DE NICHUPTE 2,,,32,7,,,,
ARRECIFE DE PUERTO MORELOS 1,,,32,23,,,,
PLAYA MAYA,,,286,3,,,,
SIAN KA AN 12,,,36,23,,,,
SIAN KA AN 6,,,17,9,,,,
SIAN KA AN 5,,,113,3,,,,
SIAN KA AN 10,,,30,3,,,,
SIAN KA AN 4,,,44,3,,,,
SIAN KA AN 3,,,48,3,,,,
SIAN KA AN 9,,,35,3,,,,
SIAN KA AN 2,,,26,3,,,,
LAGUNA SIAN KAAN 4,,,30,3,,,,
BAHIA PRINCIPE 1,,,41,3,,,,
AKUMAL 2 BEACH RESORT (HOTEL),,,59,3,,,,
PUERTO AVENTURAS 3,,,34,3,,,,
PLAYA XCALACOCO / CARMEN 6,,,45,3,,,,
MANGLARES Y HUMEDALES DEL NORTE DE LA ISLA DE COZUMEL 1,,,44,1100,,,,
PARQUE NACIONAL ARRECIFE DE COZUMEL 1,,,66,23,,,,
PARQUE NACIONAL ARRECIFE DE COZUMEL 3,,,53,1100,,,,
PARQUE NACIONAL ARRECIFE DE COZUMEL 2,,,55,460,,,,
XCALAK 2,,,35,3,,,,
PARQUE NACIONAL ARRECIFES DE XCALAK 2,,,32,3,,,,
LAGUNA DE CHICHANKANAB 1,14.97,25.7,14,1100,240,,,
LAGUNA BACALAR 3,14.97,23.91,10,210,120,,,
LAGUNA BACALAR 2,20.16,26.84,10,43,23,,,
LAGUNA BACALAR (BALNEARIO EJIDAL),21.24,28.3,14,3,3,,,
XUL-HA,15.54,24.4,12,3,3,,,
SUBTENIENTE LOPEZ,107.8,130.46,10,23,4,42,1,1
JUAN SARABIA,31.98,53.79,10,93,23,70.1,1,1
RIO HONDO 1,24.72,38.56,14,9,4,65.8,1,1
CACAO,28.32,36.65,16,43,7,46.4,1,1
LA UNION II,106.4,142.52,18,21,4,17.4,1,1
RIO HONDO 2,29.64,36.65,12,150,20,19.4,1,1
LA UNION I,31.2,38.56,12,210,43,56.1,1,1
PRESA LA MUÑECA (OBRA DE TOMA),2,14.49,10,2400,1100,,,
PRESA SAN JOSE 1,5.53,51.15,10,1100,20,,,
PRESA EL POTOSINO 1,2,37.47,10,2400,1100,,,
RIO VERDE (SALIDA DE LA CD. RIOVERDE),3.37,10,11,2400,2400,41,1,1
CIUDAD RIO VERDE (LA PLANTA),5.57,16.66,10,2400,1100,89,1,1
PLANTA DE TRATAMIENTO BIRMANIA (SALIDA),8,37.04,10,24000,24000,29.2,1,1
INGENIO PLAN DE AYALA S.A. DE C.V.  (AGUAS ABAJO),2,10,10,2400,2400,88,1,1
TOMA DE AGUA POTABLE (D.A.P.A.),2,19.96,10,930,210,92.9,1,1
FIDEICOMISO INGENIO PLAN DE SAN LUIS (AGUAS ABAJO),2,10,22,2400,2400,90,1,1
ESTACION HIDROMETRICA ADJUNTAS,2,22.04,67,2400,930,92.1,1,1
TAMUIN,2,10,10,2400,2400,88,1,1
RIO CHOY (PLANTA POTABILIZADORA),2,21.21,12,750,430,81.7,1,1
ESTACION HIDROMETRICA GALLINAS,2,10,10,2400,2400,88,1,1
CIENEGAS DE TAMASOPO 1,2,29.13,10,930,430,38.7,1,1
PUENTE EL AHOGADO,2,27.88,10,2100,750,96,1,1
"INGENIO ALIANZA POPULAR, S.A. DE C.V. (AGUA ABAJO)",2,10,10,2400,2400,89,1,1
"CITROFRUT, S.A. DE C.V. (AGUAS ABAJO)",2,10,10,2400,2400,89,1,1
TIERRA BLANCA,2,10,10,2400,2400,91,1,1
"INGENIO SAN MIGUEL DEL NARANJO, S.A. DE C.V. (AGUAS ABAJO)",2,10,10,2400,2400,92,1,1
LA SIERRA PUEBLO NUEVO,4.7,10,748,38730,32550,84.3,1,1
RIO CARRIZAL 3,2,18.3,37.5,24196,24196,88.9,1,1
"FRIGORIFICO Y EMPACADORA DE TABASCO, S.A. DE C.V.",2,10,24.8,24196,12033,87.4,1,1
RIO CARRIZAL 1,2,10,15.8,4611,209,95.2,1,1
RIO SAMARIA 6,2,10,37.3,3654,933,89.5,1,1
MEZCALAPA 3,2,10,12.6,4611,249,79.4,1,1
MEZCALAPA 2,2,10,10,6131,2595,73.8,1,1
LAGUNA CARMEN-MACHONA 6,,,14.6,931,,,,
MANATINERO,,,33.1,160,,,,
SAN FELIPE 1,2,11.7,10,4106,393,10,1,1
RIO NARANJEÑO,2,10,10,1464,281,10,1,1
BENITO JUAREZ,2,12.54,10,5475,1145,10,1,1
RIO ZANAPA 3,2,14.28,10.4,11199,168,28.3,1,1
RIO ZANAPA 2,2,13.31,10,2613,84,28.8,1,1.25
RIO TONALA 31,2,12.48,10,4352,2098,47.6,1,1
LA VENTA,2,21.63,10,1187,420,49.2,1,1
RIO TONALA 6,2,38.95,10,933,122,57.6,1,1
RIO TONALA 7,2,36.38,10,2755,181,81.9,1,1
BELLOTE,,,10,12350,,,,
EL PUENTE,,,14.85,293.5,,,,
LAGUNA DE MECOACAN 3,,,13,292,,,,
LAGUNA DE MECOACAN 4,,,22.65,1673.5,,,,
LAGUNA DE MECOACAN 2,,,10,504,,,,
LAGUNA DE MECOACAN 5,,,10,12170,,,,
RIO GONZALEZ 9,15.45,24.96,38,210,210,80.1,1,1
ESTUARIO CRUCE FRONTERA (PANGA)(37),20.4,25.92,38,43,23,51.6,1,1
RIO GRIJALVA 19,15.54,21.6,60,1100,240,64.9,1,1
DESEMBOCADURA RIO GRIJALVA,22.92,28.8,18,93,23,63.8,1,1
BARRA DE SAN PEDRO,,,46,93,,,,
RESERVA DE LA BIOSFERA PANTANOS DE CENTLA 6,15.09,19.2,23,75,30,,,
RIO GRIJALVA 17,19.8,23.52,56,240,240,56.5,1,1
RIO GRIJALVA 18,20.88,26.4,22,460,240,52.7,1,1
RIO GRIJALVA 16,24.54,33.4,406,1100,240,66.3,1,1
RIO GRIJALVA 15,30.36,49.85,192,240,93,59.7,1,1
RIO GRIJALVA 14,17.88,26.88,196,1100,1100,64.1,1,1
RIO CARRIZAL 4,21,24,18,2400,75,84.1,1,1
RIO GRIJALVA 3,27.9,40.8,182,2400,1100,62.5,1,1
EL MANGO,12.66,21.12,50,150,75,50.2,1,1
RIO NACAJUCA 3,30.72,45.6,19,240,240,22.2,1,1
RIO GONZALEZ 3,22.2,26.4,13,460,93,60.8,1,1
RIO CARRIZAL 2,2,10,25.6,4884,226,98.8,1,1
MEZCALAPA 1,2,10,10,2359,86,57.3,1,1
RIO MEZCALAPA(65),19.98,23.52,18,1100,210,76.6,1,1
TEAPA,7.3,47.59,532.5,54750,36540,98.1,1,1
RIO PUXCATAN,5.3,10,45.4,2247,644,86.9,1,1
MACUSPANA,2,10,144.5,24196,24196,74.1,1,1
RIO CHILAPA 1,2,10,20.5,1014,189,85.6,1,1
RIO CHILAPA 3,2,10,21.8,880,203,85.7,1,1
PUENTE JONUTA,5.5,10,145.3,3255,323,94,1,1
RIO USUMACINTA 8,4.8,10,179.2,2247,450,91.8,1,1
RIO USUMACINTA 43,2,10,268.5,3448,867,94.2,1,1
RIO USUMACINTA 6,9.9,15.12,175.1,2481,441,92.5,1,1
RIO USUMACINTA 5,2,10,147.6,3441,457,94,1,1
RIO USUMACINTA 4,2,10,198.3,748,388,93.8,1,1
RIO USUMACINTA 3,2,10,180.4,2603,548,93.9,1,1
RIO SAN PEDRO 8,2,10,10,327,41,85.7,1,1
RIO SAN PEDRO 9,2,10,10,148,52,79.8,1,1
RIO USUMACINTA 1,10.9,12.6,256,4611,712,95.6,1,1
RIO USUMACINTA 2,5.6,10,179,3448,408,94.7,1,1
MANATI 1,2,10,10,1046,51,10,1,1
MANATI 2,2,13.18,25.4,987,3,31.5,1,1
MANATI 3,2,19.78,32.8,2359,73,32.1,1,1
MANATI 4,2,11.54,20.9,1162,41,28.2,1,1
MANATI 5,11.8,14.01,51.7,3255,20,67.7,1,1
MANATI 6,2,14.83,42.7,1153,81,39.7,1,1
MANATI 7,2,10,10.9,161,73,60.4,1,1
MANATI 8,2,10,10,146,31,113.6,1,1
MANATI 9,2,16.48,19.6,75,10,22.4,1,1
MANATI 10,2,10,10,97,3,20,1,1
MANATI 11,2,27.19,10,432,223,10,1,1
MANATI 12,4.88,23.07,24.9,2359,1414,22.4,1,3.3
MANATI 13,2,10,38.3,173,63,35.3,1,1
MANATI 14,2,11.54,10,1935,109,10,1,1
AF-6 BARRANCA ATLAPLITZ,42,86.21,57880,4600,2100,30,1,1
ATOYAC-PANZACOLA,96.67,182.23,78.7,24000,24000,46.6,1,3.72
ANTES DE LA CONFLUENCIA CON EL RÍO ATOYAC,120,179.37,104.5,24000,24000,26.7,1,1
TLAPALAC ANTES DE CONFLUENCIA CON RIO ATOYAC,220,350.8,81.8,24000,24000,25.6,3.03,4.24
"RA-12 RIO ATOYAC, ANTES DE LA CONFLUENCIA CON EL RIO ZAHUAPAN",140,213.66,198.4,24000,24000,26.2,1,10.87
RIO VIEJO ANTES DE LA CONFLUENCIA CON EL RIO ZAHUAPAN,78,165.09,37.7,24000,24000,26.3,1,1
RIO ZAHUAPAN AGUAS ARRIBA DE PRESA SANTA AGUEDA,2,44.96,54,24000,24000,27.3,1,1
BARRANCA SAMBRANO AGUAS ABAJO DESCARGA POLAQUIMIA,220,530.8,100,24000,11000,26.6,1.52,17.24
ANTES DE LA CONFLUENCIA CON EL RÍO ZAHUAPAN,2,33.71,12,24000,24000,26.3,1,1
RIO ZAHUAPAN ANTES DERIVADORA PANOTLA,26,82.46,49,24000,2400,26.9,1,1
Z- 04 CONFLUENCIA RIO ZAHUAPAN RIO DE LOS NEGROS/ TLAXCALA,15.33,45.79,54,24000,1500,25.4,1,1
RIO ZAHUAPAN DESPUES DE CONFLUENCIA DE RIO DE LOS NEGROS,18.67,50.38,34,24000,,27.6,1,1
RIO DE LOS NEGROS ANTES DE CONFLUENCIA CON RIO ZAHUAPAN,103.33,270.8,32.5,24000,930,27.1,1,1.62
RIO ATENCO ANTES DE CONFLUENCIA CON RIO ZAHUAPAN,38,99.13,25,24000,24000,25.8,1,1
RIO ZAHUAPAN AGUAS ARRIBA DE LA CASCADA ATLIHUETZIA,16.5,35.79,173.3,24000,2100,27.4,1,1
RIO ZAHUAPAN AGUAS ABAJO DE LA CASCADA ATLIHUETZIA,13,33.71,136,24000,11000,28,1,1
