SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
AF-1 RIO CHIQUITO,540,895.88,440,24000,24000,,1.63,1
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),6,83.71,424.1,24000,2100,47.8,1,1
ARROYO LA PRESA,73.33,165.09,540,11000,2400,50.9,1,1
RÍO COTZALA,18,114.96,851.4,24000,24000,57.5,1,1
PUENTE CARRETERA SAN MARTIN-TLAXCALA P1(15),30,128.71,980,24000,24000,49.2,1,1
"RA-8 RIO XOCHIAC, AGUAS ARRIBA DE LA CONFLUENCIA CON COLECTOR EL CARMEN",760,1426.06,500,2400,230,,9.17,13.51
ATOYAC LA CARMELITA P1 (26),77.33,186.345,280.75,7512000,24000,50.2,1,1
RIO XOCHIAC ALFUENTE DE RIO ATOYAC,360,696.51,259.4,24000,24000,10.6,1,23.26
HIDROMETRICA ECHEVERRIA P1 (28),61.5,166.39,267.665,7512000,24000,25.8,1,1
ALSESECA SAN FRANCISCO TOTIMEHUACAN P1 (22),187,377.94,256.65,11512000,24000,11.1,1,1
ARROYO PRIETO,50,165.09,274.3,24000,1500,24.1,1,1
ANTES DE LA CONFLUENCIA CON EL ARROYO RABANILLO (PUENTE DE MEXICO),123.33,265.08,387.9,24000,24000,14.2,1,6.37
"CARTONES PONDEROSA, S.A. DE C.V. (AGUAS ARRIBA)",1680,2800,265,387300,34500,,1,
RIO SAN JUAN FRACCIONAMIENTO LA RUEDA,183.5,7900,1038.9,241960,241960,26.1,1,2.1
"KIMBERLY CLARK DE MEXICO, S.A.B. DE C.V. (AGUAS ABAJO)",182,721.67,504,241960,43520,,2.73,17.24
PLAYA MAYA,,,286,3,,,,
LA SIERRA PUEBLO NUEVO,4.7,10,748,38730,32550,84.3,1,1
RIO GRIJALVA 16,24.54,33.4,406,1100,240,66.3,1,1
TEAPA,7.3,47.59,532.5,54750,36540,98.1,1,1
RIO USUMACINTA 43,2,10,268.5,3448,867,94.2,1,1
RIO USUMACINTA 1,10.9,12.6,256,4611,712,95.6,1,1
AF-6 BARRANCA ATLAPLITZ,42,86.21,57880,4600,2100,30,1,1
AF-2 PTAR DM VILLALTA,33,125.79,1047.1,24000,24000,50.4,1,1
ADOLFO RUÍZ CORTÍNEZ,300,750.8,342.857,24000,24000,36.4,5.569,1
BAMORI RÍO SONORA,9.7,344.74,7583.3,24196,14136,83.6,1,1
LA CAPILLA RÍO SONORA,8.2,29.26,560.7,8300,620,94,1,1
EL MOLINOTE RÍO SONORA,4.9,16.72,535.3,6200,1070,93.7,1,1
SAN RAFAEL DE URES RÍO SONORA,15.3,24.13,6014,120330,22470,83.8,1,1
EL ORÉGANO RÍO SONORA,15.3,26.62,6042,155310,22470,88.3,1,1
LAGO NABOR CARRILLO 1,494,639.15,360,1100,1100,,,
LAGO NABOR CARRILLO 2,420,553.32,320,460,460,,,
BARRANCA OZUMBA,909.91,1622.54,640,,6000,,,
RIO MIXTECO (ABAJO PTAR),89,167.4,320,210,210,71.5,,
RIO GRIJALVA 20,15.36,24.75,272,43,43,72.1,1,1
RIO GRIJALVA 26,52.81,69.3,1240,2400,1100,83.9,1,1
PRESA NEZAHUALCOYOTL 1,49.8,55.22,376,2400,1100,,,
RIO GRIJALVA 1,15,29.77,904,2400,150,84.3,1,1
RIO SUCHIATE 1,29.1,37.09,690,1100,1100,76.8,1,1
RIO SUCHIATE 4,31.32,49.29,494,460,150,74.3,1,1
RÍO EL TABLÓN II,30.24,40.94,328,2400,2400,86.1,1,1
BY PASS,350,859.37,395.5,24000,24000,,1,11.76
PUNTILLA ALDAMA,5,58.29,274.6,2400,430,46.4,1,1
RIO NEGRO,26,98.71,392.5,24000,24000,29.3,1,1
LAGUNA MADRE HUMEDAL 3,,,282,23,,,,
"RIO CONCHOS, ENTRADA A LA LAGUNA LA NACHA",,,2100,200,,,,
PLAYA MIRAMAR,,,323,18.5,,,,
GOLFO DE MEXICO (PUERTO ALTAMIRA),,,290,43,,,,
TEPEHUAJES,,,896,3,,,,
PLAYA LA PESCA,,,606,3,,,,
GOLFO DE MEXICO LA PESCA,,,466,23,,,,
GOLFO DE MEXICO LAGUNA DE TAMIAHUA,,,324,150,,,,
GOLFO DE MEXICO 1,,,368,43,,,,
RIO AMECA PUENTE LA VEGA,21.3,42.54,301.6,241960,241960,79.4,1,1
RIO JUCHIPILA ANTES DEL RIO SANTIAGO,4.85,28.87,314.85,14612.5,4461.5,100.95,1,1
RIO CUIXTLA ANTES DEL RIO SANTIAGO,6.65,49.975,670,10280,4810,101.55,1,1
PRESA SANTA ROSA IV,17.65,156.14,753.85,122434.5,121344,,,
RIO SALADO LAS TORTUGAS,12.7,88.36,3919,36540,18420,98,1,1
RIO SALADO ANTES DESEMBOCADURA LA PRESA LA VEGA,16.4,80.74,953.2,241960,241960,40.3,1,1
RIO AMECA ARRIBA DE LA POBLACION,8.5,39.28,324,64880,54750,66.7,1,1
RIO AMECA PUENTE JAYAMITLA,12.7,36.72,264.9,15531,6867,96.1,1,1
RIO AMECA ABAJO DE LA POBLACION,14,49.46,377.3,241960,241960,76.6,1,1
RIO SONORA 4,9.4,12.78,3198,24196,6131,92.8,1,1
RIO SONORA 5,12.2,79.13,1559,30760,3640,95.5,1,1
ARIZPE,2,233.79,7766.7,24196,17329,90.6,1,1
RIO YAQUI 10,2,12.42,805,5860,1220,104.1,1,1
RIO MAYO 4,8,41.59,258,8300,1100,110.2,1,1
PRESA ALVARO OBREGON 4,6.4,10,855.3,51720,3270,,,
RIO YAQUI 4,6,28.42,385,27550,1340,97.5,1,1
DREN SUBRAMAL 0+400,136.35,1410,605.65,5,,88.7,,
RIO NUEVO 1,9.12,98,297,2765,,97.25,,
PRESA JOSE LOPEZ PORTILLO 5,2,22.46,268.2,689,20,,,
RIO ELOTA 6,7.1,10,801,528,75,116.2,1,1
RIO PIAXTLA 1,4.1,26.04,448.8,24196,2247,111.3,1,1
DIMAS,2,23.52,450,24196,8164,104.8,1,1
RIO PRESIDIO 1,5,71.77,568,81640,9330,101.1,1,1
PUENTE VILLA UNION,2,25.08,515,57940,7230,95.5,1,1
RIO SINALOA 1,10.9,11.65,482,1553,528,102.1,1,1
RIO SAN LORENZO,7.9,145.1,3615,3873,203,86.3,1,1
RIO ATOYAC 10,10,103.29,1778.9,24000,24000,48.3,1,1
RIO ATOYAC 12,10.33,107.88,3478.6,24000,24000,50.8,1,1
RIO ATOYAC 13,8.67,92.46,3393.3,24000,24000,48.9,1,1
RIO ATOYAC 14,10.67,109.13,4700,24000,24000,54.2,1,1
RIO ATOYAC 8,14.67,127.04,336,24000,24000,40.2,1,1
RIO ATOYAC 7 AGUAS ABAJO DEL PUENTE,16.67,106.21,536.7,750,230,28.4,1,1
RIO ATOYAC 5,30,117.46,424,930,430,10,1,1
PRESA BENITO JUAREZ 1,8.8,31.44,659.5,18600,1210,94.5,1,1
DESEMBOCADURA RIO VERDE1,2,67.46,260,24000,24000,68.5,1,1
RIO VERDE 2 CHARCO REDONDO,2,65.79,251.2,24000,24000,64.7,1,1
RIO ATOYAC 4,18,81.63,486.7,24000,1500,54.4,1,1
RIO ATOYAC 3,17,86.63,646.2,24000,24000,57.6,1,1
RIO SAN PEDRO AGUAS ABAJO DE LA CIUDAD DE AGUASCALIENTES,112,173.64,40.9,241960,241960,28,,
"GENERAL MOTORS DE MEXICO, S.A. DE C.V. (A) (AGUAS ABAJO)",131.25,231.23,42.6,2419600,2419600,,1.6,1.95
TOLUCA ORIENTE  (A) AGUAS ARRIBA,150,384.25,38.6,2419600,2419600,10,2.02,32.26
TOLUCA ORIENTE  (A) AGUAS ABAJO,86,240,35.8,2419600,2419600,10,1,1
TOLUCA NORTE  (A) AGUAS ARRIBA,176.25,264.41,105,2419600,2419600,10.8,1,7.63
TOLUCA NORTE  (A) AGUAS ABAJO,123.75,187.64,70.4,241960,241960,,1,2.12
PUENTE CARRETERA TOLUCA-TEMOAYA,65,146.9,105.8,241960,241960,10,1,2.54
PUENTE CARRETERA MEXICO-TOLUCA,50.5,88.44,61.2,241960,241960,10,1,1
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),22.2,67.15,182.8,2419600,1732900,65.6,1,1
PUENTE EL MOLINITO,19.6,57.15,481,307600,155300,36.6,1,1
RIO LERMA 30,22.2,98.18,693,241960,241960,21.2,1,1
PUEBLO NUEVO (ANTES RIO GUANAJUATO),22.6,77.33,47.7,98040,48840,97,1,1
CERRO BLANCO,73,341.79,241.5,547500,517200,95.5,1,1.96
RIO LERMA 28,81,149.21,198,488400,270000,10.7,1,1
RIO LERMA 27,95.5,146.38,206.5,241960,241960,10,1,1.65
SAN GUILLERMO (DESEP.RIO GUANAJUATO),77.5,145.36,309.5,241960,241960,13.9,1,1.48
RIO TURBIO 24,29.6,78.62,191.2,228600,95900,31.8,1,1
RT-9 RIO TURBIO-PUENTE RIO TURBIO (T. BLANCAS),284.75,388.72,784,1413600,1413600,10,1,7.69
RT-4 RIO TURBIO-ESTANCIA DE VAQUEROS,105.5,1190,239.5,2419600,2419600,10,1,100
AF-3 ARROYO HONDO-A.A. RIO TURBIO,213.75,3253.75,1207,241960,241960,19.6,2.49,15.38
AF-2 ARROYO LAS MULAS-A.A. ARROYO HONDO,106,931.5,178.8,2419600,2419600,10,1,1
LEON  (A) AGUAS ARRIBA,94,152.26,27.7,2419600,2419600,46.6,2.55,1
LEON  (A) AGUAS ABAJO,134,1731.5,479,241960,241960,20.9,2.55,31.25
AF-4 RIO SANTIAGO-A.A. RIO TURBIO,106.5,466.75,65.4,2419600,2419600,10,1,2.16
RT-6 RIO TURBIO-PASO DE OVEJAS,100.5,726.75,177.5,2419600,2419600,13.2,3.98,24.39
RIO GUANAJUATO,144.25,196.87,104.2,96000,35500,10,1,5.81
RT-8 RIO TURBIO-LAS ADJUNTAS,113,197.38,100.6,461100,115300,10,1,1.68
AF-7 RIO PENJAMO,22.7,26.04,10,2419600,2419600,24.7,1,1
RIO LERMA 19,21.5,27.59,778.6,141360,111990,94,1,1
RIO LERMA 40,16.7,26.75,791.4,241960,193290,62.4,1,1
RIO LERMA 60,37.4,110.15,1485.7,155310,141360,94,1,1
CORRALES LSP,36.4,56.72,111.2,224700,57600,41.1,1,1
MORELIA  (A) AGUAS ARRIBA,20.5,74,174.4,241960,241960,78.9,1,1
EL TUNEL (MUESTRA MONITOREO CIUDADANO PROYECTO A 406),,,,116050,,,,
RED PRIMARIA Y SECUNDARIA DE AGUAS SUPERFICIALES NEXAPA LAS FAJANAS,60.2,162.83,117.78,23000000,,,,
LA AUTOPISTA P1 (24),193.33,500.03,416.7,11501200,930,12.3,5.38,1.38
AGUAS ABAJO DEL COLECTOR PANZACOLA,136.835,272.635,119.285,4651200,2100,11.7,1,10.31
RIO RABANILLO,370,601.86,75.3,10512000,11000,16.1,1,2.47
ATOYAC LA CARMELITA P1 (26),77.33,186.345,280.75,7512000,24000,50.2,1,1
HIDROMETRICA ECHEVERRIA P1 (28),61.5,166.39,267.665,7512000,24000,25.8,1,1
ALSESECA SAN FRANCISCO TOTIMEHUACAN P1 (22),187,377.94,256.65,11512000,24000,11.1,1,1
RQ13 AGUAS ABAJO DEL DREN  LA CULEBRA,294,5200,40.7,2419600,2419600,10,1.92,15.63
"CARTONES PONDEROSA, S.A. DE C.V. (AGUAS ARRIBA)",1680,2800,265,387300,34500,,1,
RIO SAN JUAN FRACCIONAMIENTO LA RUEDA,183.5,7900,1038.9,241960,241960,26.1,1,2.1
"KIMBERLY CLARK DE MEXICO, S.A.B. DE C.V. (AGUAS ABAJO)",182,721.67,504,241960,43520,,2.73,17.24
ARCO SAN NICOLAS TOTOLAPAN,224.4,435.49,113.85,25750000,21045000,,,
RÍO ESLAVA,35.2,35.2,10,28510000,27550000,,,
SAN RAFAEL DE URES RÍO SONORA,15.3,24.13,6014,120330,22470,83.8,1,1
EL ORÉGANO RÍO SONORA,15.3,26.62,6042,155310,22470,88.3,1,1
RIO APATLACO ARRIBA PTAR EL RAYO,4.74,10,10,562098,24196,88.1,1,1
BARRANCA PUENTE BLANCO ZAPATA,36.615,96.28,28,60075000,150000,47.5,,
B. GACHUPINA-LAS FUENTES,120.5,164.755,13.5,5.5E+11,150000,100.5,,
"ECCACIV, S.A. DE C.V. (AGUAS ARRIBA)",21.4,75.64,14,46000000,26500000,76.6,,
"ECCACIV, S.A. DE C.V. (AGUAS ABAJO)",26.65,102.1,20,240000,20120000,93,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 1,2,89.88,32,390000,390000,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 2,2,10,10,930000,930000,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 3,2,14.98,10,210000,210000,,,
RIO CUAUTLA ARRIBA PTAR CUAUTLA,4.23,10,10,11500375000,11500000468,78.5,,
RIO CUAUTLA ABAJO PTAR CUAUTLA,6.27,75.54,20,1.2045E+12,4500040000,64.5,,
ARROYO POZA HONDA ARRIBA R. APLATACO,7.445,29.24,13.5,46500046500,46500005500,75.1,,
RIO CUAUTLA - AYALA,7.95,64.8,14,24000000000,12000115000,70.3,,
RIO CUAUTLA - SAN VICENTE,2.78,24.425,30,11500000200,23000000000,51,,
RIO CUAUTLA -  CHINAMECA,2.75,10,32,19500000450,39000000000,50.3,,
RIO CUAUTLA-TLAQUITENANGO,7.51,38.21,14.5,230200,150000,96.4,,
RIO YAUTEPEC-PEDRO AMARO,4.655,11.845,41,120000,11570,60,,
RIO YAUTEPEC ABAJO PTAR JOJUTLA,4.97,19.96,41,150000,34500,58.8,1,1
R10E RIO APATLACO DESPUES ARROYO PALO ESCRITO,3.49,10,13.7,562098,24196,70.1,1,1
BARRANCA GACHUPINA ABAJO PTAR GACHUPINA,88.7,143.345,13.5,119000,210000,75.1,,
CHALMA,2,10,10,150000,75000,44.1,,
PUENTE LA FUNDICION,2.03,10,10,240000,120000,80.2,,
AMACUZAC,2,10,44,210000,93000,89.4,,
RIO CHALMA - TETECALA,4.53,22.47,40,640000,640000,92.3,,
TEMBEMBE - MAZATEPEC,9.19,22.2,10,240000,120000,45.7,,
COATETELCO (AL CENTRO LAGUNA),19.5,52.53,24,230000,230000,,,
PRESA EL RODEO-OBRA DE TOMA,10.43,44.94,10,1200000,1200000,,,
RIO CHALMA COATLAN DEL RIO,4.93,74.9,56,280000,280000,90,,
RIO SALADO-TEZOATLAN,2,10,44,750000,750000,68.1,,
RIO MIXTECO - MARISCALA DE JUAREZ,50.6,89.99,202,460000,460000,59.3,,
ARROYO EL AHOGADO PUENTE CARRETERA A CHAPALA,62.25,181.615,108.45,1221898,1221898,27.5,2.85,4.63
PUENTE GUADALUPE,76.5,228.08,220.7,241960,241960,11,1,9.62
RIO AMECA PUENTE LA VEGA,21.3,42.54,301.6,241960,241960,79.4,1,1
PRESA SANTA ROSA IV,17.65,156.14,753.85,122434.5,121344,,,
RIO SALADO ANTES DESEMBOCADURA LA PRESA LA VEGA,16.4,80.74,953.2,241960,241960,40.3,1,1
RIO AMECA ABAJO DE LA POBLACION,14,49.46,377.3,241960,241960,76.6,1,1
RIO LERMA EN ZALAMEA,12.9,37.08,159.7,173290,155310,33.6,1,1
RIO LERMA EN GPE. DE LERMA,15.3,30.82,146.8,198630,104620,40.2,1,1
ARROYO LA LAJA ANTES DEL RIO SANTIAGO,12,49.845,170.95,133078,98743,60.6,2.54,1
ESTACION LITORAL A,4.9,10,49.6,198630,100,,,
EL GAVILAN,16.9,88.62,,198630,27550,85.3,1,1
SUR (SONORA)  (A) AGUAS ABAJO,154.25,362.69,21.1,241960,241960,10,1,10.87
RIO TIJUANA,104.5,195.33,96.2,241960,241960,21.1,1,1
ARROYO ALAMAR 3,199.25,271.28,96.3,2419600,2419600,10,1,2.78
RIO TECATE,95.5,179.28,31.2,2419600,2419600,10,1,2.82
RIO TIJUANA (LIMITE INTERNACIONAL),114.5,206.26,110,241960,241960,10,1,1
PUENTE MADERO (RÍO NUEVO),17.1,140.5,18.5,233500,,63.7,,
LA BRECHA,10.2,13.44,130.6,241960,3110,56.5,1,1
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,6.6,16.88,211.8,173290,61310,100.9,1,1
RÍO ESLAVA 2,386,796.11,157.15,480420980,19505980,10,2.63,25.64
RECICLAGUA AGUAS ABAJO,80.5,266.75,147.6,241960,241960,10,1,1
RIO SAN PEDRO AGUAS ABAJO DE LA CIUDAD DE AGUASCALIENTES,112,173.64,40.9,241960,241960,28,,
"GENERAL MOTORS DE MEXICO, S.A. DE C.V. (A) (AGUAS ABAJO)",131.25,231.23,42.6,2419600,2419600,,1.6,1.95
TOLUCA ORIENTE  (A) AGUAS ARRIBA,150,384.25,38.6,2419600,2419600,10,2.02,32.26
TOLUCA ORIENTE  (A) AGUAS ABAJO,86,240,35.8,2419600,2419600,10,1,1
TOLUCA NORTE  (A) AGUAS ARRIBA,176.25,264.41,105,2419600,2419600,10.8,1,7.63
TOLUCA NORTE  (A) AGUAS ABAJO,123.75,187.64,70.4,241960,241960,,1,2.12
PUENTE CARRETERA TOLUCA-TEMOAYA,65,146.9,105.8,241960,241960,10,1,2.54
PUENTE CARRETERA MEXICO-TOLUCA,50.5,88.44,61.2,241960,241960,10,1,1
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),22.2,67.15,182.8,2419600,1732900,65.6,1,1
PUENTE EL MOLINITO,19.6,57.15,481,307600,155300,36.6,1,1
RIO LERMA 30,22.2,98.18,693,241960,241960,21.2,1,1
PUEBLO NUEVO (ANTES RIO GUANAJUATO),22.6,77.33,47.7,98040,48840,97,1,1
CERRO BLANCO,73,341.79,241.5,547500,517200,95.5,1,1.96
RIO LERMA 28,81,149.21,198,488400,270000,10.7,1,1
RIO LERMA 27,95.5,146.38,206.5,241960,241960,10,1,1.65
SAN GUILLERMO (DESEP.RIO GUANAJUATO),77.5,145.36,309.5,241960,241960,13.9,1,1.48
RIO TURBIO 24,29.6,78.62,191.2,228600,95900,31.8,1,1
RT-9 RIO TURBIO-PUENTE RIO TURBIO (T. BLANCAS),284.75,388.72,784,1413600,1413600,10,1,7.69
RT-4 RIO TURBIO-ESTANCIA DE VAQUEROS,105.5,1190,239.5,2419600,2419600,10,1,100
AF-3 ARROYO HONDO-A.A. RIO TURBIO,213.75,3253.75,1207,241960,241960,19.6,2.49,15.38
AF-2 ARROYO LAS MULAS-A.A. ARROYO HONDO,106,931.5,178.8,2419600,2419600,10,1,1
LEON  (A) AGUAS ARRIBA,94,152.26,27.7,2419600,2419600,46.6,2.55,1
LEON  (A) AGUAS ABAJO,134,1731.5,479,241960,241960,20.9,2.55,31.25
AF-4 RIO SANTIAGO-A.A. RIO TURBIO,106.5,466.75,65.4,2419600,2419600,10,1,2.16
RT-6 RIO TURBIO-PASO DE OVEJAS,100.5,726.75,177.5,2419600,2419600,13.2,3.98,24.39
RT-8 RIO TURBIO-LAS ADJUNTAS,113,197.38,100.6,461100,115300,10,1,1.68
AF-7 RIO PENJAMO,22.7,26.04,10,2419600,2419600,24.7,1,1
RIO LERMA 19,21.5,27.59,778.6,141360,111990,94,1,1
RIO LERMA 40,16.7,26.75,791.4,241960,193290,62.4,1,1
AGUA ARRIBA DE LA PIEDAD,16.7,72.62,159.8,68670,64880,41.8,1,1
RIO LERMA 60,37.4,110.15,1485.7,155310,141360,94,1,1
CORRALES LSP,36.4,56.72,111.2,224700,57600,41.1,1,1
MORELIA  (A) AGUAS ARRIBA,20.5,74,174.4,241960,241960,78.9,1,1
RQ13 AGUAS ABAJO DEL DREN  LA CULEBRA,294,5200,40.7,2419600,2419600,10,1.92,15.63
RIO SAN JUAN FRACCIONAMIENTO LA RUEDA,183.5,7900,1038.9,241960,241960,26.1,1,2.1
ARCO SAN NICOLAS TOTOLAPAN,224.4,435.49,113.85,25750000,21045000,,,
RÍO ESLAVA,35.2,35.2,10,28510000,27550000,,,
SAN PEDRO APATLACO,,,,,99315.75,,,
R1 RIO APATLACO  ABAJO  CHALCHIHUAPAN,2,10,16.1,1210,50226,86.8,1,1
R5B RIO APATLACO ANTES ARROYO CHAPULTEPEC,8.46,19.88,10,24196,312098,84.4,1,1
R5C RIO APATLACO DESPUES ARROYO CHAPULTEPEC,7.91,20.725,10,24196,6512098,82,1,1
BARRANCA PUENTE BLANCO ZAPATA,36.615,96.28,28,60075000,150000,47.5,,
B. GACHUPINA-LAS FUENTES,120.5,164.755,13.5,5.5E+11,150000,100.5,,
"ECCACIV, S.A. DE C.V. (AGUAS ARRIBA)",21.4,75.64,14,46000000,26500000,76.6,,
"ECCACIV, S.A. DE C.V. (AGUAS ABAJO)",26.65,102.1,20,240000,20120000,93,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 1,2,89.88,32,390000,390000,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 2,2,10,10,930000,930000,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 3,2,14.98,10,210000,210000,,,
R3-B RIO APATLACO ANTES CARCAMO DE SAN ANTON,15.3,38.055,10,24196,104198,87,1,1
RIO CUAUTLA - YECAPIXTLA,10.535,104.525,17,93000,49955,48.7,,
RIO CUAUTLA ARRIBA PTAR CUAUTLA,4.23,10,10,11500375000,11500000468,78.5,,
RIO CUAUTLA ABAJO PTAR CUAUTLA,6.27,75.54,20,1.2045E+12,4500040000,64.5,,
ARROYO POZA HONDA ARRIBA R. APLATACO,7.445,29.24,13.5,46500046500,46500005500,75.1,,
BARRANCA EL HOSPITAL,4.93,37.77,24,,160000,57.2,,
RIO CUAUTLA - AYALA,7.95,64.8,14,24000000000,12000115000,70.3,,
R3-C RIO APATLACO DESPUES DEL CARCAMO DE SAN ANTON,15.495,23.12,10,24196,132098,91.7,1,1
RIO CUAUTLA-PAPAYOS,10.32,38.585,52,9300,184650,56.7,,
RIO CUAUTLA - SAN VICENTE,2.78,24.425,30,11500000200,23000000000,51,,
RIO CUAUTLA -  CHINAMECA,2.75,10,32,19500000450,39000000000,50.3,,
PUENTE TEMIXCO,7.685,18.145,10,24196,262098,81.9,1,1
RIO CUAUTLA-TLAQUITENANGO,7.51,38.21,14.5,230200,150000,96.4,,
RIO APATLACO-TLATENCHI,6.835,10,11.45,24196,256298,89.7,1,1
APATLACO ABAJO PTAR CHIPITLAN,4.815,20.01,10,24196,162098,86.2,1,1
BARRANCA GACHUPINA ABAJO PTAR GACHUPINA,88.7,143.345,13.5,119000,210000,75.1,,
TEMBEMBE,8.99,22.2,10,93000,64000,47.5,,
CHALMA,2,10,10,150000,75000,44.1,,
PUENTE LA FUNDICION,2.03,10,10,240000,120000,80.2,,
AMACUZAC,2,10,44,210000,93000,89.4,,
RIO CHALMA - TETECALA,4.53,22.47,40,640000,640000,92.3,,
TEMBEMBE - MAZATEPEC,9.19,22.2,10,240000,120000,45.7,,
COATETELCO (AL CENTRO LAGUNA),19.5,52.53,24,230000,230000,,,
PRESA EL RODEO-OBRA DE TOMA,10.43,44.94,10,1200000,1200000,,,
APATLACO ARRIBA PTAR CHIPITLAN,5.085,27.37,10,24196,67098,89.3,1,1
RIO CHALMA COATLAN DEL RIO,4.93,74.9,56,280000,280000,90,,
RIO SALADO-TEZOATLAN,2,10,44,750000,750000,68.1,,
RIO MIXTECO SAN FRANCISCO PAXTLAHUACA,74,104.86,200,46000,46000,61.4,,
RIO MIXTECO - MARISCALA DE JUAREZ,50.6,89.99,202,460000,460000,59.3,,
ARROYO EL AHOGADO PUENTE CARRETERA A CHAPALA,62.25,181.615,108.45,1221898,1221898,27.5,2.85,4.63
PUENTE GUADALUPE,76.5,228.08,220.7,241960,241960,11,1,9.62
RIO AMECA PUENTE LA VEGA,21.3,42.54,301.6,241960,241960,79.4,1,1
PRESA SANTA ROSA IV,17.65,156.14,753.85,122434.5,121344,,,
RIO SALADO ANTES DESEMBOCADURA LA PRESA LA VEGA,16.4,80.74,953.2,241960,241960,40.3,1,1
RIO AMECA ARRIBA DE LA POBLACION,8.5,39.28,324,64880,54750,66.7,1,1
RIO AMECA ABAJO DE LA POBLACION,14,49.46,377.3,241960,241960,76.6,1,1
RIO LERMA EN ZALAMEA,12.9,37.08,159.7,173290,155310,33.6,1,1
RIO LERMA EN GPE. DE LERMA,15.3,30.82,146.8,198630,104620,40.2,1,1
ARROYO LA LAJA ANTES DEL RIO SANTIAGO,12,49.845,170.95,133078,98743,60.6,2.54,1
SUR (SONORA)  (A) AGUAS ABAJO,154.25,362.69,21.1,241960,241960,10,1,10.87
RIO TIJUANA,104.5,195.33,96.2,241960,241960,21.1,1,1
ARROYO ALAMAR 3,199.25,271.28,96.3,2419600,2419600,10,1,2.78
RIO TECATE,95.5,179.28,31.2,2419600,2419600,10,1,2.82
RIO TIJUANA (LIMITE INTERNACIONAL),114.5,206.26,110,241960,241960,10,1,1
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,6.6,16.88,211.8,173290,61310,100.9,1,1
RÍO ESLAVA 2,386,796.11,157.15,480420980,19505980,10,2.63,25.64
RECICLAGUA AGUAS ABAJO,80.5,266.75,147.6,241960,241960,10,1,1
PLANTA SUR,22.1,31.26,17.5,24196,24196,67.4,4.83,1.03
"GENERAL MOTORS DE MEXICO, S.A. DE C.V. (A) (AGUAS ABAJO)",131.25,231.23,42.6,2419600,2419600,,1.6,1.95
"GENERAL MOTORS DE MEXICO, S.A. DE C.V. (C) (AGUAS ARRIBA)",94.5,209.33,28.1,24196,24196,17.5,1.48,1.53
LA CIENEGA,2,10,10,3,3,97.1,2.24,1.4
EMBOTELLADORA GUADIANA S.A. DE C.V. (AGUAS ABAJO),120,195.85,33.8,24196,24196,14.5,1.44,3.98
TOLUCA ORIENTE  (A) AGUAS ARRIBA,150,384.25,38.6,2419600,2419600,10,2.02,32.26
PUENTE CARRETERA TOLUCA-NAUCALPAN,95.4,116.22,44,2400,2400,10,1.21,8.2
RIO LERMA 54,98.2,141.42,140,2400,1100,10,1.2,5.15
RIO LERMA 4,65.52,120.33,344,2400,240,12,1.28,5.88
RIO LERMA 43,54,93.48,148,2400,460,22.8,1.18,4.88
AF-3 ARROYO HONDO-A.A. RIO TURBIO,213.75,3253.75,1207,241960,241960,19.6,2.49,15.38
LEON  (A) AGUAS ARRIBA,94,152.26,27.7,2419600,2419600,46.6,2.55,1
LEON  (A) AGUAS ABAJO,134,1731.5,479,241960,241960,20.9,2.55,31.25
RT-6 RIO TURBIO-PASO DE OVEJAS,100.5,726.75,177.5,2419600,2419600,13.2,3.98,24.39
PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,113.33,259.37,172.7,24000,24000,18.3,1.19,28.57
DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,160,382.23,367.7,24000,24000,13.4,1.77,90.91
ER7 RIO ALSESECA ANTES DEL COLECTOR SUBTERRÁNEO A PTAR ALSESECA SUR,339,711.44,163.465,24000,24000,12.7,1.63,12.82
BARRANCA SAN DIEGO LOS ALAMOS,380,790.8,132.3,24000,24000,11.1,1.86,25
ER4 BARRANCA MANZANILLA,660,1284.46,75.5,24000,24000,13.1,1.27,37.04
ER3 BARRANCA SAN ANTONIO AGUAS ARRIBA DE BARRANCA MANZANILLA,373.33,822.23,81.5,24000,24000,17.6,2.66,8.13
ER1 BARRANCA SAN ANTONIO AGUAS ARRIBA DE COLECTOR INDUSTRIAL RESURRECCION,680,1027.31,80,24000,24000,10,2.75,25.64
ER5 BARRANCA MICXATLALT,240,590.8,82.1,24000,24000,13.7,1.28,20
LA AUTOPISTA P1 (24),193.33,500.03,416.7,11501200,930,12.3,5.38,1.38
