SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
PARQUE NACIONAL ARRECIFE DE COZUMEL 2,25.8571,88.3195,55.0,460.0,54193.5152,67.2109,1.0546,1.9508
XCALAK 2,25.8596,88.2492,35.0,3.0,54219.5974,67.2205,1.0546,1.9513
PARQUE NACIONAL ARRECIFES DE XCALAK 2,25.8601,88.2383,32.0,3.0,54226.2509,67.222,1.0546,1.9514
LAGUNA DE CHICHANKANAB 1,14.97,25.7,14.0,1100.0,240.0,69.6589,1.0203,1.3512
LAGUNA BACALAR 3,14.97,23.91,10.0,210.0,120.0,69.6684,1.0202,1.3491
LAGUNA BACALAR 2,20.16,26.84,10.0,43.0,23.0,68.993,1.033,1.5119
LAGUNA BACALAR (BALNEARIO EJIDAL),21.24,28.3,14.0,3.0,3.0,68.8473,1.0357,1.5466
XUL-HA,15.54,24.4,12.0,3.0,3.0,69.5936,1.0216,1.3669
PRESA LA MUÑECA (OBRA DE TOMA),2.0,14.49,10.0,2400.0,1100.0,71.3579,0.988,0.9416
PRESA SAN JOSE 1,5.53,51.15,10.0,1100.0,20.0,70.7779,0.9984,1.0878
PRESA EL POTOSINO 1,2.0,37.47,10.0,2400.0,1100.0,71.2719,0.9891,0.9667
LAGUNA CARMEN-MACHONA 6,25.8633,88.1698,14.6,931.0,54301.9503,67.2308,1.0547,1.9517
MANATINERO,25.86,88.2414,33.1,160.0,54230.0894,67.2215,1.0546,1.9514
BELLOTE,25.8733,88.0899,10.0,12350.0,54768.7765,67.237,1.0547,1.951
EL PUENTE,25.8628,88.1742,14.85,293.5,54275.9034,67.2304,1.0547,1.9518
LAGUNA DE MECOACAN 3,25.8631,88.1675,13.0,292.0,54279.9464,67.2313,1.0547,1.9518
LAGUNA DE MECOACAN 4,25.8628,88.195,22.65,1673.5,54313.7878,67.2271,1.0547,1.9515
LAGUNA DE MECOACAN 2,25.8637,88.1554,10.0,504.0,54295.0774,67.2329,1.0547,1.9519
LAGUNA DE MECOACAN 5,25.8731,88.0909,10.0,12170.0,54761.5786,67.2369,1.0547,1.951
BARRA DE SAN PEDRO,25.8581,88.2887,46.0,93.0,54198.8001,67.2152,1.0546,1.9511
RESERVA DE LA BIOSFERA PANTANOS DE CENTLA 6,15.09,19.2,23.0,75.0,30.0,69.6651,1.0202,1.3471
RIO ZAHUAPAN DESPUES DE CONFLUENCIA DE RIO DE LOS NEGROS,18.67,50.38,34.0,24000.0,94599.5109,27.6,1.0,1.0
PRESA ATLANGA SANTA CLARA OZUMBA (PRESA SAN JOSE ATLANGA 2),12.33,67.04,75.0,3.0,3.0,69.8147,1.0158,1.313
PRESA ATLANGA CENTRO ORIENTE (PRESA SAN JOSE ATLANGA 7),46.0,136.63,247.5154,210.0,110.0,65.1568,1.1016,2.4218
PRESA ATLANGA AEROPUERTO (PRESA SAN JOSE ATLANGA 4),13.67,50.38,56.0,930.0,210.0,69.713,1.0183,1.337
PRESA ATLANGA ZACAPEXCO (PRESA SAN JOSE ATLANGA 6),8.33,33.71,12.0,4600.0,2400.0,70.462,1.0045,1.1603
PRESA ATLANGA LA HERRADURA (PRESA SAN JOSE ATLANGA 3),7.5,35.79,27.0,230.0,40.0,70.574,1.0024,1.1315
PRESA ATLANGA CORTINA (PRESA DE ATLANGATEPEC 3),8.75,32.88,23.0,2100.0,230.0,70.4255,1.0054,1.1672
PRESA ATLANGA ZAHUAPAN (PRESA SAN JOSE ATLANGA 5),12.67,69.13,14.0,430.0,150.0,69.7919,1.0168,1.3275
M1 REFERENCIA,44.4039,102.9843,379.307,512292.6189,139591.115,12.4,1.0,1.0
M2 SITIO IMPACTADO,45.5226,104.0429,385.1542,570112.8934,142808.6311,10.0,1.0,1.0
M3 SITIO IMPACTADO,45.5226,104.0429,385.1542,570112.8934,142808.6311,10.0,1.0,1.0
M4 SITIO CAZONES,5.4827,66.157,175.8735,1499371.0994,27648.3682,95.9,1.0,1.0
BARRANCA LAS VÍBORAS AGUAS ARRIBA ANTES DEL DERRAME,53.0791,110.7517,378.9434,742628.3644,156192.0158,10.0,1.0128,2.4298
BARRANCA LAS VÍBORAS SITIO IMPACTADO,31.451,90.2872,265.8977,375230.2767,93986.705,56.4,1.0463,2.0004
BARRANCA LAS VÍBORAS AGUAS ABAJO DESPUÉS DEL DERRAME,50.4688,108.2819,365.2999,607714.3905,148684.4783,15.6,1.0168,2.378
OT ISLA II-310722,4.4572,65.1867,170.5136,1552373.0178,24698.9784,98.1,1.0,1.0
OT VÍA CORTA-310722,7.2539,67.833,185.1315,1407822.3314,32742.7686,92.1,1.0,1.0
OT ISLA I-310722,8.932,69.4207,193.9023,1321091.9196,37569.0427,88.5,1.0,1.0
PUENTE PLATANAR,18.4875,78.4622,243.8471,827210.4079,65051.9926,68.0,1.0,1.0
PUENTE FUGA-310722,30.1406,89.4883,304.7553,224915.8815,98567.785,43.0,1.0,1.0
PUENTE VILLA SAN MANUEL-310722,22.03,81.8141,262.3632,644112.8719,75240.7935,60.4,1.0,1.0
OT EL MANGO-310722,6.2284,66.8627,179.7716,1460824.2497,29793.3789,94.3,1.0,1.0
AGUAS ARRIBA,11.4543,71.3663,161.3791,1408767.684,36473.6051,99.3,1.0773,1.6034
AGUAS ABAJO,10.8017,70.7488,157.9683,1442496.1775,34596.7207,100.7,1.0783,1.5905
RÍO SABINAS AGUAS ABAJO DE LA DESCARGA,37.7927,41.0,330.0924,3873.0,89471.896,28.0,1.0212,1.0
RÍO SABINAS AGUAS ARRIBA DE LA DESCARGA,19.0254,68.0,227.1178,24196.0,35348.0076,72.0,1.0543,1.0
PLAYA AZUL,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
PLAYA BRASIL,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
PUNTA CONEJO,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
SANTIAGO ASTATA,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
BARRA DE LA CRUZ,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
CHAHUÉ,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
BOCANA,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
HUAMELULA,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
AGUAS ARRIBA DEL SITIO DEL DERRAME,24.5524,83.7597,229.84,731788.6363,74145.3559,71.2,1.057,1.8634
SITIO DEL DERRAME,23.0608,82.3484,222.0438,808882.3357,69855.3344,74.4,1.0593,1.8338
CANAL DE AGUAS PLUVIALES,32.9426,91.6985,273.6939,298136.5773,98276.7265,53.2,1.044,2.03
CANTÓN CANDELARIA,20.7302,80.1431,209.8621,929341.241,63152.1759,79.4,1.0629,1.7876
ARROYO SAN ANTONIO ANTES DEL COZALAPA,17.0944,76.703,190.8587,1117257.1332,52695.2487,87.2,1.0685,1.7154
SITIO 3 AGUAS ARRIBA,22.8743,82.1719,221.0692,818519.0481,69319.0818,74.8,1.0596,1.8301
SITIO 1 (LUGAR DE CONTAMINACION),24.1329,83.3628,227.6473,753471.2393,72938.7873,72.1,1.0576,1.8551
SITIO 2 (AGUAS ABAJO),27.8618,86.8911,247.1379,560736.9908,83663.8409,64.1,1.0518,1.9291
ARCO SAN NICOLAS TOTOLAPAN,224.4,435.49,113.85,25750000.0,21045000.0,148.1291,2.4832,55.5972
BALANDRA Y YATE HUNDIDO,27.0928,79.1329,243.5322,3.0,3.0,67.8684,1.0509,1.7608
RÍO ESLAVA,35.2,35.2,10.0,28510000.0,27550000.0,182.6734,2.2886,64.3613
"RÍO AMAJAC, BOCA DE LEÓN.",2.46,10.0,42.0,506614.8888,83308.0931,70.7854,0.9921,1.0861
"RÍO AMAJAC, CAÑITAS.",2.8,10.0,32.0,511451.3578,83118.5197,70.7467,0.9929,1.0968
PUENTE AGUAS ABAJO (DEPORTIVA),4.046,19.07,156.8142,1765754.8798,17060.1362,98.5,1.0708,1.0
BALANDRA A,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
ENTRE BALANDRA B Y TECOLOTE SUR,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
SITIO,11.4077,71.3222,161.1355,1411176.8621,36339.542,99.4,1.0773,1.6025
TECOLOTE SUR,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
VASO 1,7.8,40.92,73.5,52.0,3.0,70.494,1.0034,1.1451
VASO 2,4.4,17.64,57.1,41.0,10.0,71.0249,0.9939,1.0155
PRESA MADIN,25.8675,88.7383,237.4926,46000.0,55605.9716,67.1369,1.0544,1.9431
SISTEMA LACUSTRE EJIDOS DE XOCHIMILCO Y SAN GREGORIO ATLAPULCO 2,47.04,59.02,16.0,2400.0,1100.0,65.4143,1.1006,2.3767
SISTEMA LACUSTRE EJIDOS DE XOCHIMILCO Y SAN GREGORIO ATLAPULCO 1,323.33,441.38,44.0,210.0,120.0,28.5586,1.7968,11.2967
LAGO NABOR CARRILLO 1,494.0,639.15,360.0,1100.0,1100.0,5.7759,2.2248,16.7614
LAGO NABOR CARRILLO 2,420.0,553.32,320.0,460.0,460.0,15.609,2.0391,14.3891
PRESA MADIN 1,10.355,30.0,11.5,3505.5,2440.5,70.2158,1.0093,1.2188
PRESA MADIN 2,7.01,17.97,17.5,3937.5,2072.0,70.6903,1.0004,1.1017
PRESA MADIN 3,2.0,10.0,10.0,1187.0,435.0,71.3806,0.9877,0.9353
SAN PEDRO APATLACO,26.0312,87.9468,237.677,1026511.6423,99315.75,67.1556,1.0551,1.9459
LAGO DE TEQUESQUITENGO LA BOTA,2.0,27.63,10.0,1095703.7576,10.0,71.5415,0.9883,0.9062
LAGO DE TEQUESQUITENGO - REMANZO,2.0,34.53,10.0,1118096.3413,6.0,71.5157,0.9887,0.9137
LAGO DE TEQUESQUITENGO - TEQUES CLUB,2.0,20.72,10.0,1073492.0116,3.0,71.5674,0.988,0.8987
LAGO DE TEQUESQUITENGO - PUEBLO,2.0,20.72,10.0,1073492.0116,3.0,71.5674,0.988,0.8987
LAGO DE TEQUESQUITENGO -MARINA,2.0,20.72,10.0,1073375.7325,9.0,71.5673,0.988,0.8987
LAGO DE TEQUESQUITENGO - CLUB NAUTICA,2.0,27.63,10.0,1095742.5173,8.0,71.5415,0.9883,0.9062
LAGO DE TEQUESQUITENGO -EL REGAÑON,2.0,20.72,10.0,1073395.1124,8.0,71.5673,0.988,0.8987
LAGO DE TEQUESQUITENGO - CENTRO NORTE,2.0,27.63,10.0,1095839.4165,3.0,71.5415,0.9883,0.9062
LAGO DE TEQUESQUITENGO - CENTRO NOROESTE,2.0,34.53,10.0,1118154.4808,3.0,71.5157,0.9887,0.9137
CARCAMO TETLA,27.6449,74.7708,10.0,906733.5789,40.0,68.2032,1.0509,1.719
CARCAMO 5 DE MAYO,27.6451,74.7695,10.0,906927.3774,30.0,68.2033,1.0509,1.7189
BARRANCA OZUMBA,909.91,1622.54,640.0,7885765.9802,6000.0,51.1828,3.293,30.5953
POZA AZUL - LAS ESTACAS,27.612,75.6032,245.4073,897747.1113,24.0,68.0915,1.0507,1.7135
ARROYO LAS ESTACAS (ASOLEADERO),27.6123,75.6011,245.4086,898076.5687,7.0,68.0916,1.0507,1.7135
BORBOLLON - LAS ESTACAS,27.612,75.6032,245.4073,897747.1113,24.0,68.0915,1.0507,1.7135
ARROYO LAS ESTACAS - SALIDA,27.6122,75.6024,245.4079,897882.7702,17.0,68.0915,1.0507,1.7135
ALBERCA REDONDA,27.6118,75.6052,245.4061,897437.0338,40.0,68.0913,1.0507,1.7136
ARROYO LAS ESTACAS DESPUES PTAR,27.6123,75.6014,245.4085,898037.809,9.0,68.0916,1.0507,1.7135
PRESA DE COINTZIO,14.0038,10.0,10.0,1046156.4365,55117.2026,67.7053,1.0,1.0
PRESA CANAL PERRITOS,21.0108,10.0,225.7309,4000.0,42603.9888,67.4046,1.0506,1.864
VADO BRISAS,27.5967,75.7228,245.3324,879108.5451,985.75,68.0824,1.0507,1.7158
BARRANCA PUENTE BLANCO ZAPATA,36.615,96.28,28.0,60075000.0,150000.0,47.5,1.048,1.8257
B. GACHUPINA-LAS FUENTES,120.5,164.755,13.5,550000000000.0,150000.0,100.5,192.7597,40773.6322
"ECCACIV, S.A. DE C.V. (AGUAS ARRIBA)",21.4,75.64,14.0,46000000.0,26500000.0,76.6,2.2105,60.1401
"ECCACIV, S.A. DE C.V. (AGUAS ABAJO)",26.65,102.1,20.0,240000.0,20120000.0,93.0,1.9682,48.6366
LAGUNA DE HUEYAPAN (EL TEXCAL) 1,2.0,89.88,32.0,390000.0,390000.0,67.5349,1.0089,1.9049
LAGUNA DE HUEYAPAN (EL TEXCAL) 2,2.0,10.0,10.0,930000.0,930000.0,62.9436,1.0288,3.0424
LAGUNA DE HUEYAPAN (EL TEXCAL) 3,2.0,14.98,10.0,210000.0,210000.0,69.4596,0.9972,1.4158
BARRANCA APANQUETZALCO,99.835,222.08,60.0,43.0,57.5,11.9,1.198,4.6895
RIO YAUTEPEC - CENTRO,2.0,32.8915,10.0,64.0,32.0,68.5,0.9897,0.9487
RIO CUAUTLA - YECAPIXTLA,10.535,104.525,17.0,93000.0,49955.0,48.7,1.002,1.5825
BARRANCA SANTA MARIA,7.23,76.355,10.0,24000.0,2240.75,60.2,0.9987,1.2373
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ARRIBA)",3.74,10.0,10.0,818255.7043,10000.0,71.2902,0.9922,0.964
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ABAJO)",5.1,144.0,26.0,1404422.3837,1000.0,70.6914,1.0018,1.1304
RIO CUAUTLA ARRIBA PTAR CUAUTLA,4.23,10.0,10.0,11500375000.0,11500000468.0,78.5,509.6908,26068.3046
RIO CUAUTLA ABAJO PTAR CUAUTLA,6.27,75.54,20.0,1204500000000.0,4500040000.0,64.5,223.3854,78769.5588
ARROYO POZA HONDA ARRIBA R. APLATACO,7.445,29.24,13.5,46500046500.0,46500005500.0,75.1,2057.8836,105404.153
BARRANCA EL HOSPITAL,4.93,37.77,24.0,1773435.8516,160000.0,57.2,0.9958,1.4755
RIO CUAUTLA - AYALA,7.95,64.8,14.0,24000000000.0,12000115000.0,70.3,527.5845,26312.5059
RIO CUAUTLA-PAPAYOS,10.32,38.585,52.0,9300.0,184650.0,56.7,1.01,1.7507
RIO CUAUTLA - SAN VICENTE,2.78,24.425,30.0,11500000200.0,23000000000.0,51.0,1022.4158,52988.6277
RIO CUAUTLA -  CHINAMECA,2.75,10.0,32.0,19500000450.0,39000000000.0,50.3,1732.9797,89849.4889
RIO YAUTEPEC- TLAQUILTENANGO,3.23,18.79,21.5,75000.0,11635.0,69.6,0.9932,0.9823
RIO CUAUTLA-TLAQUITENANGO,7.51,38.21,14.5,230200.0,150000.0,96.4,1.0302,1.1998
RIO YAUTEPEC-PEDRO AMARO,4.655,11.845,41.0,120000.0,11570.0,60.0,0.9894,1.1035
BARRANCA GACHUPINA ABAJO PTAR GACHUPINA,88.7,143.345,13.5,119000.0,210000.0,75.1,1.2218,4.1598
LAGO DE TEQUESQUITENGO (ENTRADA NORTE),5.72,30.595,10.5,43.0,24.0,70.8298,0.9978,1.0714
TEQUESQUITENGO (AL CENTRO LAG),5.36,23.45,10.5,23.0,3.5,70.9029,0.9966,1.0525
LAGO DE TEQUESQUITENGO - 3,6.02,23.925,10.0,75.0,11.5,70.8167,0.9982,1.0733
LAGO DE TEQUESQUITENGO - 2,7.94,24.64,10.0,9.0,7.5,70.5679,1.003,1.1332
LAGO DE TEQUESQUITENGO - SALIDA,5.42,20.355,10.0,23.0,15.0,70.9069,0.9966,1.051
LAGO DE TEQUESQUITENGO - 1 (NW),5.06,29.405,10.0,23.0,6.5,70.9193,0.9961,1.0497
TEMBEMBE,8.99,22.2,10.0,93000.0,64000.0,47.5,0.9939,1.4894
CHALMA,2.0,10.0,10.0,150000.0,75000.0,44.1,0.9742,1.3139
CHALMA-TEMBEMBE (EL COCO),24.5058,83.7156,229.5964,734197.8144,74011.2927,71.3,1.057,1.8625
PUENTE LA FUNDICION,2.03,10.0,10.0,240000.0,120000.0,80.2,1.0023,1.0794
AMACUZAC,2.0,10.0,44.0,210000.0,93000.0,89.4,1.0076,0.9316
RIO CHALMA - TETECALA,4.53,22.47,40.0,640000.0,640000.0,92.3,1.0408,2.2449
TEMBEMBE - MAZATEPEC,9.19,22.2,10.0,240000.0,120000.0,45.7,0.9955,1.6324
COATETELCO (AL CENTRO LAGUNA),19.5,52.53,24.0,230000.0,230000.0,66.8873,1.0429,2.0405
PRESA EL RODEO-OBRA DE TOMA,10.43,44.94,10.0,1200000.0,1200000.0,59.2816,1.0632,3.952
RIO CHALMA COATLAN DEL RIO,4.93,74.9,56.0,280000.0,280000.0,90.0,1.0268,1.5192
RIO TLAXIACO ABAJO PTAR,19.7,83.7,18.0,64.0,23.0,20.1,1.0006,1.9966
RIO SALADO-TEZOATLAN,2.0,10.0,44.0,750000.0,750000.0,68.1,1.0214,2.6266
PRESA YOSOCUTA 1 (CORTINA),2.0,91.31,10.0,9300.0,9300.0,70.9955,0.9921,1.044
PRESA YOSOCUTA 3 (CENTRO),2.0,53.26,10.0,1200.0,1200.0,71.2114,0.9899,0.9842
VASO PRESA YOSOCUTA OBRA DE TOMA,7.0,30.44,18.0,4600.0,4600.0,70.6211,1.0011,1.1208
PRESA YOSOCUTA 5 (S-E),2.0,22.83,10.0,4.0,4.0,71.3362,0.9883,0.9483
PRESA YOSOCUTA 4 (INFLUENTE),5.18,91.31,10.0,240.0,240.0,70.6701,0.9995,1.1214
RIO MIXTECO (ABAJO PTAR),89.0,167.4,320.0,210.0,210.0,71.5,1.2115,3.7391
RIO COYCOYAN-CALIHUALA,7.067,104.9,162.0,43000.0,43000.0,61.8,1.0026,1.339
RIO MIXTECO SAN FRANCISCO PAXTLAHUACA,74.0,104.86,200.0,46000.0,46000.0,61.4,1.1664,3.4092
RIO MIXTECO ABAJO PTAR TAMAZULAPAN,2.0,10.0,14.0,43.0,14.0,50.2,0.9753,1.0929
PRESA CAYEHUACAN CORTINA,2.0,29.96,10.0,7000.0,7000.0,71.246,0.989,0.972
PRESA LOS CARROS OBRA DE TOMA,2.0,22.47,16.0,23000.0,23000.0,71.1259,0.9893,0.9999
PRESA ABREVADERO,23.0,89.88,24.0,7000.0,7000.0,68.3228,1.0434,1.6835
RIO MIXTECO HUAJOLOTITLAN,2.0,22.83,10.0,11000.0,11000.0,54.2,0.9793,1.0949
RIO MIXTECO - MARISCALA DE JUAREZ,50.6,89.99,202.0,460000.0,460000.0,59.3,1.1251,3.6304
ENTRADA PLANTA POTABILIZADORA SAPAHUA,2.0,68.48,10.0,11000.0,2400.0,53.9,0.981,1.1273
SALIDA PLANTA POTABILIZADORA SAPAHUA,2.0,22.83,10.0,43.0,4.0,60.1,0.9831,1.0154
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,2.0,15.22,10.0,2400.0,2400.0,78.4,0.996,0.8432
AGUAS DEBAJO DE LA DESCARGA DE LA PTAR.,19.1,60.87,10.0,2100.0,2100.0,69.7,1.0339,1.4992
PTAR. SAPAHUA  ENTRADA,16.8,60.87,82.0,43000.0,43000.0,12.4,0.9886,2.0496
PTAR. SAPAHUA  SALIDA,19.4,60.87,10.0,1500.0,1500.0,40.7,1.0137,1.7754
PRESA MALPASO NO 1 CHIAPAS ,11.28,20.3,10.0,93.0,93.0,70.1552,1.0109,1.2315
PRESA MALPASO NO 2 CHIAPAS ​,10.32,22.66,10.0,23.0,9.0,70.2702,1.0087,1.2043
PRESA LA ANGOSTURA 1,6.12,19.52,14.0,23.0,23.0,70.8183,0.9982,1.0715
PRESA LA ANGOSTURA 5,12.54,23.32,10.0,9.0,3.0,69.9832,1.0142,1.2734
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 8,27.9,37.44,20.0,3.0,3.0,67.9563,1.0525,1.7614
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 6,29.28,37.92,34.0,7.0,7.0,67.7708,1.0559,1.8041
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 7,30.72,34.56,26.0,15.0,9.0,67.6026,1.0593,1.845
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 5,28.14,31.68,26.0,43.0,15.0,67.9441,1.0528,1.7624
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 3,13.77,23.04,14.0,120.0,15.0,69.8245,1.0172,1.3109
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 4,12.09,23.52,10.0,15.0,3.0,70.0401,1.0131,1.2597
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 2,14.34,29.76,14.0,3.0,3.0,69.7264,1.0189,1.3357
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 1,12.57,23.04,12.0,3.0,3.0,69.9794,1.0142,1.2739
PRESA LA ANGOSTURA 2,11.73,22.85,14.0,4.0,4.0,70.0868,1.0122,1.2478
PRESA LA ANGOSTURA 4,12.51,19.52,10.0,3.0,3.0,70.0012,1.0139,1.2683
PRESA LA ANGOSTURA 3,10.62,21.9,10.0,3.0,3.0,70.2346,1.0094,1.2127
PARQUE ECOLOGICO OSUMACINTA,14.76,20.01,14.0,75.0,39.0,69.7087,1.0195,1.3381
PRESA CHICOASEN 2,16.29,22.45,12.0,15.0,15.0,69.5046,1.0233,1.3879
C.H. CHICOASEN AGUAS ARRIBA,19.92,26.35,16.0,28.0,20.0,69.0227,1.0324,1.5038
PARQUE ECOLOGICO AMIKUU,15.21,27.61,12.0,23.0,9.0,69.6238,1.0209,1.3602
FALLA MUÑIZ,22.32,29.51,12.0,23.0,23.0,68.7051,1.0385,1.5812
C.H. CHICOASEN (FTE.  A LA CORTINA),54.12,73.2,12.0,460.0,43.0,64.4649,1.1186,2.6079
DESCARGA RIO HONDO,20.7,28.79,10.0,43.0,43.0,68.9162,1.0345,1.5306
C.H. NETZAHUALCOYOTL A.A. APICPAC,11.52,20.3,10.0,11.0,7.0,70.1252,1.0115,1.2387
PRESA NEZAHUALCOYOTL 3,10.2,21.71,10.0,23.0,4.0,70.2892,1.0084,1.1996
C.H.NETZAHUALCOYOTL A.M. A 12 KM DE CRIADERO DE PECES,16.2,25.02,12.0,43.0,43.0,69.5063,1.0232,1.3879
PRESA NEZAHUALCOYOTL 5,15.84,23.13,10.0,2400.0,460.0,69.5574,1.0223,1.3757
C.H.NETZAHUALCOYOTL FTE. A LA CORTINA,16.65,25.49,12.0,93.0,43.0,69.4468,1.0244,1.4023
PRESA NEZAHUALCOYOTL 2,11.46,22.18,10.0,4.0,3.0,70.1259,1.0115,1.2389
PRESA NEZAHUALCOYOTL 1,49.8,55.22,376.0,2400.0,1100.0,64.8991,1.1068,2.449
LAGUNA MAR MUERTO 5,25.8617,88.2006,22.0,240.0,54257.9065,67.2269,1.0547,1.9516
LAGUNA MAR MUERTO 1,25.8607,88.2578,41.0,2400.0,54302.1419,67.2184,1.0546,1.951
LAGUNA LA JOYA 5,25.862,88.1908,19.0,23.0,54255.8826,67.2283,1.0547,1.9517
LAGUNA LA JOYA 6,25.8607,88.2578,41.0,2400.0,54302.1419,67.2184,1.0546,1.951
SISTEMA ESTUARINO PUERTO ARISTA 1,25.862,88.1909,19.0,9.0,54255.3228,67.2283,1.0547,1.9517
SISTEMA ESTUARINO PUERTO ARISTA 2,25.8622,88.1865,18.0,150.0,54263.1789,67.2288,1.0547,1.9517
LAGUNA MAR MUERTO 7,25.8636,88.185,21.0,2400.0,54346.4986,67.2282,1.0547,1.9515
LAGUNA MAR MUERTO 8,25.8607,88.2237,28.0,15.0,54235.6021,67.2239,1.0546,1.9515
PRESA PEÑITAS 2,29.46,49.95,18.0,93.0,93.0,67.7097,1.057,1.8233
AREA DE PROTECCION DE FLORA Y FAUNA NAHA Y METZABOK 3,12.75,19.36,24.0,240.0,93.0,69.9635,1.0145,1.2754
ESTERO DE SAN SIMON,23.58,37.58,32.0,1100.0,1100.0,68.4938,1.042,1.6308
RIO COATAN 5,51.0,62.46,174.6538,460.0,23.0,94.7,1.0,1.0
ZONA SUJETA A CONSERVACION ECOLOGICA CABILDO-AMATAL 1,60.48,75.64,16.0,75.0,75.0,63.638,1.1343,2.8063
PRESA PEÑITAS 1,10.05,18.18,12.0,43.0,15.0,70.3205,1.0078,1.1911
RÍO EL TABLÓN III,19.08,25.7,122.0,70079.8118,1100.0,90.5,1.0,1.0
PEÑITAS 4,11.4,20.33,12.0,23.0,4.0,70.1395,1.0112,1.235
PEÑITAS 5,13.83,26.62,12.0,93.0,43.0,69.8041,1.0175,1.3167
PEÑITAS 6,9.84,19.36,12.0,150.0,20.0,70.343,1.0074,1.1859
MALPASO 1,15.06,24.54,10.0,75.0,75.0,69.6549,1.0204,1.3524
MALPASO 2,20.04,29.26,10.0,93.0,21.0,68.9993,1.0329,1.5108
MALPASO 3,12.39,18.41,10.0,15.0,9.0,70.0207,1.0136,1.2634
MALPASO 4,9.72,17.94,10.0,23.0,23.0,70.3646,1.007,1.1807
PUENTE REMOLINO. PUNTO DE FUGA (ABAJO).,2.0,10.0,230.5534,90.0,57612.5997,70.5248,0.991,1.1146
PUENTE REMOLINO.(ARRIBA),2.0,10.0,230.5543,390.0,57624.5961,70.5249,0.991,1.1146
PUENTE REMOLINO CARCAMO P31.,2.0,10.0,230.5538,210.0,57617.3982,70.5249,0.991,1.1146
PREDIO LA BUGAMBILIA,2.0,10.0,230.5538,240.0,57618.5979,70.5249,0.991,1.1146
LA CONCEPCIÓN,2.19,10.0,230.5155,15.75,57491.2987,70.5005,0.9914,1.1205
PIEDRAS NEGRAS,7.8,76.42,239.6476,640.0,63988.3783,69.5329,1.0085,1.3655
LAS MONJAS,25.8303,88.9914,237.3581,230.0,53775.7162,67.1209,1.0544,1.9465
COL. SEIS DE ENERO,25.8305,88.9903,237.3587,430.0,53783.7138,67.121,1.0544,1.9465
MARIANO ESCOBEDO,25.8309,88.9875,237.3602,930.0,53803.7079,67.1212,1.0544,1.9464
VENERO LOS BERROS,25.8303,88.9914,237.3581,230.0,53775.7162,67.1209,1.0544,1.9465
XALAJAPA,25.8354,88.9565,237.3767,6550.0,54028.441,67.1231,1.0544,1.946
IXHUATEQUILLA,25.8302,88.9922,237.3577,90.0,53770.1179,67.1209,1.0544,1.9465
ARROYO CHICO ANTES CONFLUENCIA. LOS PESCADOS,21.0079,10.0,225.7204,430.0,42461.2313,67.4034,1.0507,1.8642
PUENTE LA HAMACA,21.0079,10.0,225.7204,430.0,42461.2313,67.4034,1.0507,1.8642
PLAYA ARROYO DE LISA. APOYO ADMINISTRACIÓN LABORATORIO NACIONAL DE REFERENCIA .,21.5271,10.0,227.5959,882937.5106,67992.1828,67.6265,1.0504,1.8169
LAS MONJAS,25.8302,88.9918,237.3579,160.0,53772.917,67.1209,1.0544,1.9465
COL. SEIS DE ENERO,25.8302,88.9922,237.3577,80.0,53769.718,67.1209,1.0544,1.9465
,3.17,16.1,231.2636,669.0,57822.355,70.3522,0.9941,1.1572
UBERO OAXACA,4.95,361.76,286.0965,584611.7626,134099.8905,69.0534,1.0155,1.5414
XALAJAPA,25.8301,88.9926,237.3575,4.0,53766.6789,67.1208,1.0544,1.9465
BY PASS,350.0,859.37,395.5,24000.0,24000.0,19.6535,1.0,11.76
DESEMBOCADURA RIO CAZONES,25.8606,88.2237,28.0,3.0,54235.1223,67.2239,1.0546,1.9515
