SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
"ECCACIV, S.A. DE C.V. (AGUAS ARRIBA)",21.4,75.64,14.0,46000000.0,26500000.0,76.6,,
"ECCACIV, S.A. DE C.V. (AGUAS ABAJO)",26.65,102.1,20.0,240000.0,20120000.0,93.0,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 1,2.0,89.88,32.0,390000.0,390000.0,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 2,2.0,10.0,10.0,930000.0,930000.0,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 3,2.0,14.98,10.0,210000.0,210000.0,,,
BARRANCA APANQUETZALCO,99.835,222.08,60.0,43.0,57.5,11.9,,
RIO YAUTEPEC - CENTRO,2.0,32.8915,10.0,64.0,32.0,68.5,,
RIO CUAUTLA - YECAPIXTLA,10.535,104.525,17.0,93000.0,49955.0,48.7,,
BARRANCA SANTA MARIA,7.23,76.355,10.0,24000.0,2240.75,60.2,,
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ARRIBA)",3.74,10.0,10.0,,10000.0,,,
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ABAJO)",5.1,144.0,26.0,,1000.0,,,
RIO CUAUTLA ARRIBA PTAR CUAUTLA,4.23,10.0,10.0,11500375000.0,11500000468.0,78.5,,
RIO CUAUTLA ABAJO PTAR CUAUTLA,6.27,75.54,20.0,1204500000000.0,4500040000.0,64.5,,
ARROYO POZA HONDA ARRIBA R. APLATACO,7.445,29.24,13.5,46500046500.0,46500005500.0,75.1,,
BARRANCA EL HOSPITAL,4.93,37.77,24.0,,160000.0,57.2,,
RIO CUAUTLA - AYALA,7.95,64.8,14.0,24000000000.0,12000115000.0,70.3,,
RIO CUAUTLA-PAPAYOS,10.32,38.585,52.0,9300.0,184650.0,56.7,,
RIO CUAUTLA - SAN VICENTE,2.78,24.425,30.0,11500000200.0,23000000000.0,51.0,,
RIO CUAUTLA -  CHINAMECA,2.75,10.0,32.0,19500000450.0,39000000000.0,50.3,,
RIO YAUTEPEC- TLAQUILTENANGO,3.23,18.79,21.5,75000.0,11635.0,69.6,,
RIO CUAUTLA-TLAQUITENANGO,7.51,38.21,14.5,230200.0,150000.0,96.4,,
RIO YAUTEPEC-PEDRO AMARO,4.655,11.845,41.0,120000.0,11570.0,60.0,,
BARRANCA GACHUPINA ABAJO PTAR GACHUPINA,88.7,143.345,13.5,119000.0,210000.0,75.1,,
LAGO DE TEQUESQUITENGO (ENTRADA NORTE),5.72,30.595,10.5,43.0,24.0,,,
TEQUESQUITENGO (AL CENTRO LAG),5.36,23.45,10.5,23.0,3.5,,,
LAGO DE TEQUESQUITENGO - 3,6.02,23.925,10.0,75.0,11.5,,,
LAGO DE TEQUESQUITENGO - 2,7.94,24.64,10.0,9.0,7.5,,,
LAGO DE TEQUESQUITENGO - SALIDA,5.42,20.355,10.0,23.0,15.0,,,
LAGO DE TEQUESQUITENGO - 1 (NW),5.06,29.405,10.0,23.0,6.5,,,
TEMBEMBE,8.99,22.2,10.0,93000.0,64000.0,47.5,,
CHALMA,2.0,10.0,10.0,150000.0,75000.0,44.1,,
CHALMA-TEMBEMBE (EL COCO),,,,,,71.3,,
PUENTE LA FUNDICION,2.03,10.0,10.0,240000.0,120000.0,80.2,,
AMACUZAC,2.0,10.0,44.0,210000.0,93000.0,89.4,,
RIO CHALMA - TETECALA,4.53,22.47,40.0,640000.0,640000.0,92.3,,
TEMBEMBE - MAZATEPEC,9.19,22.2,10.0,240000.0,120000.0,45.7,,
COATETELCO (AL CENTRO LAGUNA),19.5,52.53,24.0,230000.0,230000.0,,,
PRESA EL RODEO-OBRA DE TOMA,10.43,44.94,10.0,1200000.0,1200000.0,,,
RIO CHALMA COATLAN DEL RIO,4.93,74.9,56.0,280000.0,280000.0,90.0,,
RIO TLAXIACO ABAJO PTAR,19.7,83.7,18.0,64.0,23.0,20.1,,
RIO SALADO-TEZOATLAN,2.0,10.0,44.0,750000.0,750000.0,68.1,,
PRESA YOSOCUTA 1 (CORTINA),2.0,91.31,10.0,9300.0,9300.0,,,
PRESA YOSOCUTA 3 (CENTRO),2.0,53.26,10.0,1200.0,1200.0,,,
VASO PRESA YOSOCUTA OBRA DE TOMA,7.0,30.44,18.0,4600.0,4600.0,,,
PRESA YOSOCUTA 5 (S-E),2.0,22.83,10.0,4.0,4.0,,,
PRESA YOSOCUTA 4 (INFLUENTE),5.18,91.31,10.0,240.0,240.0,,,
RIO MIXTECO (ABAJO PTAR),89.0,167.4,320.0,210.0,210.0,71.5,,
RIO COYCOYAN-CALIHUALA,7.067,104.9,162.0,43000.0,43000.0,61.8,,
RIO MIXTECO SAN FRANCISCO PAXTLAHUACA,74.0,104.86,200.0,46000.0,46000.0,61.4,,
RIO MIXTECO ABAJO PTAR TAMAZULAPAN,2.0,10.0,14.0,43.0,14.0,50.2,,
PRESA CAYEHUACAN CORTINA,2.0,29.96,10.0,7000.0,7000.0,,,
PRESA LOS CARROS OBRA DE TOMA,2.0,22.47,16.0,23000.0,23000.0,,,
PRESA ABREVADERO,23.0,89.88,24.0,7000.0,7000.0,,,
RIO MIXTECO HUAJOLOTITLAN,2.0,22.83,10.0,11000.0,11000.0,54.2,,
RIO MIXTECO - MARISCALA DE JUAREZ,50.6,89.99,202.0,460000.0,460000.0,59.3,,
ENTRADA PLANTA POTABILIZADORA SAPAHUA,2.0,68.48,10.0,11000.0,2400.0,53.9,,
SALIDA PLANTA POTABILIZADORA SAPAHUA,2.0,22.83,10.0,43.0,4.0,60.1,,
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,2.0,15.22,10.0,2400.0,2400.0,78.4,,
AGUAS DEBAJO DE LA DESCARGA DE LA PTAR.,19.1,60.87,10.0,2100.0,2100.0,69.7,,
PTAR. SAPAHUA  ENTRADA,16.8,60.87,82.0,43000.0,43000.0,12.4,,
PTAR. SAPAHUA  SALIDA,19.4,60.87,10.0,1500.0,1500.0,40.7,,
PRESA MALPASO NO 1 CHIAPAS ,11.28,20.3,10.0,93.0,93.0,,,
PRESA MALPASO NO 2 CHIAPAS ​,10.32,22.66,10.0,23.0,9.0,,,
PRESA LA ANGOSTURA 1,6.12,19.52,14.0,23.0,23.0,,,
PRESA LA ANGOSTURA 5,12.54,23.32,10.0,9.0,3.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 8,27.9,37.44,20.0,3.0,3.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 6,29.28,37.92,34.0,7.0,7.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 7,30.72,34.56,26.0,15.0,9.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 5,28.14,31.68,26.0,43.0,15.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 3,13.77,23.04,14.0,120.0,15.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 4,12.09,23.52,10.0,15.0,3.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 2,14.34,29.76,14.0,3.0,3.0,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 1,12.57,23.04,12.0,3.0,3.0,,,
PRESA LA ANGOSTURA 2,11.73,22.85,14.0,4.0,4.0,,,
PRESA LA ANGOSTURA 4,12.51,19.52,10.0,3.0,3.0,,,
PRESA LA ANGOSTURA 3,10.62,21.9,10.0,3.0,3.0,,,
PARQUE ECOLOGICO OSUMACINTA,14.76,20.01,14.0,75.0,39.0,,,
PRESA CHICOASEN 2,16.29,22.45,12.0,15.0,15.0,,,
C.H. CHICOASEN AGUAS ARRIBA,19.92,26.35,16.0,28.0,20.0,,,
PARQUE ECOLOGICO AMIKUU,15.21,27.61,12.0,23.0,9.0,,,
FALLA MUÑIZ,22.32,29.51,12.0,23.0,23.0,,,
C.H. CHICOASEN (FTE.  A LA CORTINA),54.12,73.2,12.0,460.0,43.0,,,
DESCARGA RIO HONDO,20.7,28.79,10.0,43.0,43.0,,,
C.H. NETZAHUALCOYOTL A.A. APICPAC,11.52,20.3,10.0,11.0,7.0,,,
PRESA NEZAHUALCOYOTL 3,10.2,21.71,10.0,23.0,4.0,,,
C.H.NETZAHUALCOYOTL A.M. A 12 KM DE CRIADERO DE PECES,16.2,25.02,12.0,43.0,43.0,,,
PRESA NEZAHUALCOYOTL 5,15.84,23.13,10.0,2400.0,460.0,,,
C.H.NETZAHUALCOYOTL FTE. A LA CORTINA,16.65,25.49,12.0,93.0,43.0,,,
PRESA NEZAHUALCOYOTL 2,11.46,22.18,10.0,4.0,3.0,,,
PRESA NEZAHUALCOYOTL 1,49.8,55.22,376.0,2400.0,1100.0,,,
LAGUNA MAR MUERTO 5,,,22.0,240.0,,,,
LAGUNA MAR MUERTO 1,,,41.0,2400.0,,,,
LAGUNA LA JOYA 5,,,19.0,23.0,,,,
LAGUNA LA JOYA 6,,,41.0,2400.0,,,,
SISTEMA ESTUARINO PUERTO ARISTA 1,,,19.0,9.0,,,,
SISTEMA ESTUARINO PUERTO ARISTA 2,,,18.0,150.0,,,,
LAGUNA MAR MUERTO 7,,,21.0,2400.0,,,,
LAGUNA MAR MUERTO 8,,,28.0,15.0,,,,
PRESA PEÑITAS 2,29.46,49.95,18.0,93.0,93.0,,,
AREA DE PROTECCION DE FLORA Y FAUNA NAHA Y METZABOK 3,12.75,19.36,24.0,240.0,93.0,,,
ESTERO DE SAN SIMON,23.58,37.58,32.0,1100.0,1100.0,,,
RIO COATAN 5,51.0,62.46,,460.0,23.0,94.7,1.0,1.0
ZONA SUJETA A CONSERVACION ECOLOGICA CABILDO-AMATAL 1,60.48,75.64,16.0,75.0,75.0,,,
PRESA PEÑITAS 1,10.05,18.18,12.0,43.0,15.0,,,
RÍO EL TABLÓN III,19.08,25.7,122.0,,1100.0,90.5,1.0,1.0
PEÑITAS 4,11.4,20.33,12.0,23.0,4.0,,,
PEÑITAS 5,13.83,26.62,12.0,93.0,43.0,,,
PEÑITAS 6,9.84,19.36,12.0,150.0,20.0,,,
MALPASO 1,15.06,24.54,10.0,75.0,75.0,,,
MALPASO 2,20.04,29.26,10.0,93.0,21.0,,,
MALPASO 3,12.39,18.41,10.0,15.0,9.0,,,
MALPASO 4,9.72,17.94,10.0,23.0,23.0,,,
PUENTE REMOLINO. PUNTO DE FUGA (ABAJO).,2.0,10.0,,90.0,,,,
PUENTE REMOLINO.(ARRIBA),2.0,10.0,,390.0,,,,
PUENTE REMOLINO CARCAMO P31.,2.0,10.0,,210.0,,,,
PREDIO LA BUGAMBILIA,2.0,10.0,,240.0,,,,
LA CONCEPCIÓN,2.19,10.0,,15.75,,,,
PIEDRAS NEGRAS,7.8,76.42,,640.0,,,,
LAS MONJAS,,,,230.0,,,,
COL. SEIS DE ENERO,,,,430.0,,,,
MARIANO ESCOBEDO,,,,930.0,,,,
VENERO LOS BERROS,,,,230.0,,,,
XALAJAPA,,,,6550.0,,,,
IXHUATEQUILLA,,,,90.0,,,,
ARROYO CHICO ANTES CONFLUENCIA. LOS PESCADOS,,10.0,,430.0,,,,
PUENTE LA HAMACA,,10.0,,430.0,,,,
PLAYA ARROYO DE LISA. APOYO ADMINISTRACIÓN LABORATORIO NACIONAL DE REFERENCIA .,,10.0,,,,,,
LAS MONJAS,,,,160.0,,,,
COL. SEIS DE ENERO,,,,80.0,,,,
,3.17,16.1,,669.0,,,,
UBERO OAXACA,4.95,361.76,,,,,,
XALAJAPA,,,,4.0,,,,
BY PASS,350.0,859.37,395.5,24000.0,24000.0,,1.0,11.76
DESEMBOCADURA RIO CAZONES,,,28.0,3.0,,,,
MARIA LIZAMBA 2,10.0,68.29,54.0,230.0,90.0,,,
CATEMACO (PUENTE),6.32,14.21,13.9,1376.0,183.0,,,
LAGUNA EL MARQUES,2.4,71.63,36.0,280.0,210.0,,,
DESEMBOCADURA RIO PAPALOAPAN,,,23.0,150.0,,,,
SIST. LAGUNAR ALVARADO (ALVARADO),2.0,33.29,26.0,750.0,430.0,,,
SIST. LAGUNAR ALVARADO (CAMARONERA),,,24.0,3.0,,,,
BARRA DE TECOLUTLA,,,19.0,24000.0,,,,
PLAYA TECOLUTLA,,,10.0,3.0,,,,
ESCAMELA (FIRIOB),640.0,1181.6,210.8,24000.0,24000.0,,1.79,24.39
PLAYA TORTUGUERO,,,31.0,3.0,,,,
BARRA NAUTLA,,,10.0,230.0,,,,
EL RAUDAL,,,48.0,3.0,,,,
TRES ENCINOS,,,13.0,230.0,,,,
LAGUNA LA MANCHA (NORTE),,,48.0,24000.0,,,,
DESEMBOCADURA RIO LA ANTIGUA,,,14.0,930.0,,,,
PLAYON DE HORNOS,,,35.0,3.0,,,,
LAGUNA LAGARTOS,14.67,75.79,160.0,24000.0,24000.0,,,
BOCA DEL RIO (BARRA),,,28.0,3.0,,,,
LAGUNA MANDINGA I,,,12.0,3.0,,,,
LAGUNA DEL OSTION 1,,,25.8,727.0,,,,
BARRA TUXPAN,,,21.0,230.0,,,,
RIO CHIQUITO II,2.0,10.0,65.2,5475.0,691.0,61.1,,1.0
TEMASCAL (VERTEDOR),2.0,19.54,10.0,90.0,3.0,,,
PRESA LA CANGREJERA,2.0,10.0,11.6,959.0,3.0,,,
LAGUNA CASTILLO,17.0,27.88,12.0,3.0,3.0,,,
CERRO DE ORO (VERTEDOR),2.0,10.0,10.0,110.0,3.0,,,
LAGUNA SAN JULIAN,4.67,59.96,32.4,24000.0,24000.0,,,
PLAYA MIRAMAR ZONA CERTIFICADA,,,,3.0,,,,
"RÍO TAMESÍ, COMUNIDAD VUELTA DE LAS YEGUAS",2.29,10.0,10.0,15.0,,,,
"PLAYA MIRAMAR MARBELLA, ZONA SUR",,,,,,,,
"PLAYA MIRAMAR TORRE 11, ZONA NORTE",,,,,,,,
RÍO CONCHOS POBLADO SAN PEDRO DE LOS GUTIÉRREZ,5.2,10.0,51.0,,,83.0,1.0,1.0
"LAGUNA DEL CARPINTERO NORTE, PUENTE PEATONAL",,,50.0,150.0,,,,
LAGUNA MADRE HUMEDAL 3,,,282.0,23.0,,,,
"RIO CONCHOS, ENTRADA A LA LAGUNA LA NACHA",,,2100.0,200.0,,,,
LAGUNA MADRE 5,,,49.0,3.0,,,,
LAGUNA MADRE 7,,,41.0,23.0,,,,
LAGUNA MADRE 6,,,27.0,23.0,,,,
LAGUNA DE CHAMPAYAN BOCA TOMA 3 DE MAYO,2.43,58.33,10.0,2400.0,2400.0,,,
"LAGUNA DEL CHAIREL, BOCATOMA COMAPA TAMPICO",2.85,34.0,21.0,200.0,2400.0,,,
LAGUNA DEL CARPINTERO PUENTE MACALITO,,,34.0,460.0,,,,
"RIO PANUCO, 6.8 KM AGUAS ARRIBA DE LA DESEMBOCADURA DE RIO PANUCO",,,75.0,2400.0,,,,
"RIO PANUCO, 4.5 KM AGUAS ARRIBA DE LA DESEMBOCADURA DE RIO PANUCO",,,36.0,2400.0,,,,
CANAL EL CHIJOL 1,,,58.0,2400.0,,,,
TERMINAL MARITIMA MADERO,,,64.0,2400.0,,,,
PANUCO II,,,57.0,2400.0,,,,
"GOLFO DE MEXICO MIRAMAR, PLAZA GOBERNADORES",,,214.0,19.0,,,,
PLAYA MIRAMAR,,,323.0,18.5,,,,
MARISMAS ALTAMIRA CENTRO,,,110.0,23.0,,,,
GOLFO DE MEXICO (PUERTO ALTAMIRA),,,290.0,43.0,,,,
"GOLFO DE MEXICO, 2 KM ADENTRO BOCA PUERTO ALTAMIRA",,,188.0,3.0,,,,
RIO BARBERENA AQUILES SERDAN,,,58.0,93.0,,,,
"LAGUNA DE SAN ANDRES, CENTRO",,,138.0,23.0,,,,
GOLFO DE MEXICO LAGUNA DE SAN ANDRES,,,212.0,23.0,,,,
BARRA DE CHAVARRIA,,,214.0,4.0,,,,
"GOLFO DE MEXICO, 2 KM ADENTRO LAGUNA DE SAN ANDRES ALDAMA",,,200.0,3.0,,,,
RIO TIGRE 2,,,204.0,23.0,,,,
PRESA REPUBLICA ESPAÑOLA 3,2.0,16.41,10.0,2400.0,2400.0,,,
TEPEHUAJES,,,896.0,3.0,,,,
LA PESCA,,,37.0,20.0,,,,
PLAYA LA PESCA,,,606.0,3.0,,,,
GOLFO DE MEXICO LA PESCA,,,466.0,23.0,,,,
"PRESA LA PATRIA ES PRIMERO, ABASOLO",4.25,84.83,23.0,93.0,28.0,,,
PRESA VICENTE GUERRERO (SAUCES 2),2.0,80.79,10.0,15.0,15.0,,,
PRESA VICENTE GUERRERO (SAUCES 3),2.0,65.07,35.0,2400.0,2400.0,,,
SAUCES,2.0,82.07,31.0,2400.0,2400.0,,,
PRESA VICENTE GUERRERO (SAUCES 1),2.0,69.85,31.0,93.0,43.0,,,
PRESA VICENTE GUERRERO (SAUCES 4),3.08,50.65,15.0,2400.0,2400.0,,,
PRESA VICENTE GUERRERO (SAUCES 5),2.0,28.1,10.0,2400.0,1100.0,,,
PRESA VICENTE GUERRERO (SAUCES 6),4.16,71.93,27.0,2400.0,2400.0,,,
GOLFO DE MEXICO 2,,,244.0,4.0,,,,
"LAGUNA LA TORTUGA, BOMBAS",2.0,13.67,82.0,2400.0,1100.0,,,
"LAGUNA MAYORAZGO, CAPTACION BOMBAS",2.0,10.0,30.0,2400.0,2400.0,,,
BOCATOMA ALTAMIRA,2.745,20.15,15.5,1235.0,2400.0,,,
LAGUNA DE CHAMPAYAN COMAPA DIMA,3.92,34.0,34.0,70.0,,,,
"LAGUNA DE CHAMPAYAN, COMAPA TANCOL",3.69,45.57,18.0,2400.0,2400.0,,,
EL MORALILLO,,,54.0,23.0,,,,
"RIO PANUCO, MORALILLO",,,13.0,2400.0,,,1.0,1.0
CUAUHTEMOC,,,124.0,1100.0,,,,
LAGUNA  DE TAMIAHUA 5,,,112.0,240.0,,,,
"LAGUNA  DE TAMIAHUA, NORTE",,,212.0,23.0,,,,
"ARROYO CHICHIMECO, LA LAJA",,,166.0,43.0,,,,
RIO CUCHARAS,,,140.0,21.0,,,,
RIO CARBAJAL,,,220.0,93.0,,,,
GOLFO DE MEXICO LAGUNA DE TAMIAHUA,,,324.0,150.0,,,,
BOCA DE CORAZONES,,,120.0,150.0,,,,
GOLFO DE MEXICO 1,,,368.0,43.0,,,,
"LAGUNA DE TAMIAHUA, CENTRO",,,31.0,3.0,,,,
"GOLFO DE MEXICO, 4 KM ADENTRO BOCA RIO PANUCO MADERO",,,206.0,460.0,,,,
GOLFO DE MEXICO BARRA DEL TORDO,,,74.0,3.0,,,,
BARRA DEL TORDO,,,204.0,4.0,,,,
GOLFO DE MEXICO RANCHO NUEVO,,,108.0,3.0,,,,
LAGUNA MADRE 2,,,29.0,3.0,,,,
BOCA CATAN,,,182.0,3.0,,,,
GOLFO DE MEXICO LAGUNA MADRE,,,206.0,4.0,,,,
LAGUNA MADRE HUMEDAL 1,,,22.0,3.0,,,,
LAGUNA MADRE 4,,,32.0,3.0,,,,
"CANAL DE LA CORTADURA, ZONA CENTRO DE TAMPICO",,,58.0,2400.0,,,,
LAGUNA CAJITITLAN ENTRADA,,,,,,,,
LAGUNA CAJITITLAN I,,,,,,,,
LAGUNA CAJITITLAN II,,,,,,,,
LAGUNA CAJITITLAN IV,,,,,,,,
LAGUNA CAJITITLAN III,,,,,,,,
LAGUNA CAJITITLAN CORTINA,,,,,,,,
ARROYO EL AHOGADO PUENTE CAMINO A PENWALT,,,,,,29.6,,
PRESA ING. ELIAS GONZALEZ CHAVEZ CORTINA,4.8,10.0,15.2,233.0,3.0,,,
RIO LAGOS DESPUES DE SAN JUAN DE LOS LAGOS,,,,,,32.1,,
RIO LAGOS ANTES DE SAN JUAN DE LOS LAGOS,,,,,,88.7,,
RIO SAN MIGUEL AGUAS ABAJO DE LA POBLACIÓN,,,,,,32.1,,
RIO LAGOS ABAJO DE LA POBLACION,,,,,,35.3,,
AGUAS ARRIBA DE LA POBLACION DE LAGOS,,,,,,42.4,,
PRESA SAN IGNACIO CORTINA,2.0,13.5,10.0,1539.0,228.0,,,
PRESA SANTA ROSA IV,17.65,156.14,753.85,122434.5,121344.0,,,
PRESA SANTA ROSA III,6.85,21.905,110.45,13221.5,12287.5,,,
PRESA SANTA ROSA II,8.53,14.71,25.5,13404.5,12252.5,,,
ARROYO GAMBOA ANTES RIO SALADO,,,,,,36.8,,
RIO SALADO ANTES DEL INGENIO DE TALA,,,,,,96.0,,
RIO SALADO ABAJO DEL INGENIO DE TALA,,,,,,51.1,,
PRESA LA VEGA CORTINA,17.4,25.79,28.0,3448.0,1842.0,,,
PRESA LA VEGA CENTRO,11.4,27.46,23.8,24196.0,19863.0,,,
PRESA LA VEGA FRENTE A TECUCHITLAN,3.7,24.96,17.5,384.0,97.0,,,
LAGUNA DE ATOTONILCO 3,12.2,14.21,64.0,14830.0,100.0,,,
ESTACION LITORAL F,2.0,28.98,21.4,259.0,41.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 01",2.0,43.13,24.7,1523.0,10.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 08",2.0,29.81,21.7,1793.0,31.0,,,
ESTACION LITORAL G,2.0,17.39,21.7,3654.0,75.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 07",2.0,23.18,15.7,2143.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 06",2.0,24.01,22.9,5172.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 05",2.0,18.22,41.7,1022.0,3.0,,,
ESTACION LITORAL H,2.0,29.81,22.5,8164.0,1956.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 10",2.0,22.36,20.1,2014.0,63.0,,,
"LAGO DE CHAPALA, LITORAL I",2.0,21.53,28.0,2755.0,3.0,,,
ACUEDUCTO CHAPALA GUADALAJARA,2.0,31.0,40.5,1723.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 17",2.0,28.98,15.2,256.0,10.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 16",2.0,10.76,40.4,135.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 20",2.0,26.5,15.1,2046.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 21",2.0,21.53,14.6,1274.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 28",2.0,10.0,38.6,24196.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 22",2.0,22.36,39.1,2046.0,3.0,,,
ESTACION LITORAL B,4.02,11.65,46.7,24196.0,3.0,,,
RIO ZULA EN SAN MARTIN DE ZULA,,,,,,50.3,,
LAGO DE CHAPALA ESTACION LACUSTRE 24,2.0,20.8,31.3,24196.0,10.0,,,
LAGO DE CHAPALA ESTACION LACUSTRE 25,12.0,14.98,67.4,21420.0,3270.0,,,
RIO LERMA EN MALTARAÑA,9.8,19.97,35.5,64880.0,27550.0,51.2,1.0,
RIO LOS SABINOS DESPUES DE LA POBLACION DE ATOTONILCO,,,,,,82.9,,
RÍO LA PASION EN TIZAPAN EL ALTO,,,,,,104.2,,
ESTACION LITORAL A,4.9,10.0,49.6,198630.0,100.0,,,
LAGO DE CHAPALA ESTACION LACUSTRE 26,5.0,10.0,30.9,86640.0,100.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 27",2.0,24.13,25.9,24196.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 11",2.0,31.08,26.9,1239.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 12",2.0,56.38,21.2,855.0,3.0,,,
ESTACION LITORAL C,2.0,24.84,14.2,1956.0,86.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 13",2.0,14.9,32.1,2014.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 23",2.0,15.81,21.1,24196.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 14",2.0,44.51,17.7,295.0,52.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 15",2.0,31.85,22.9,1046.0,3.0,,,
ESTACION LITORAL D,2.0,24.01,16.8,420.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 04",2.0,21.53,24.8,2247.0,3.0,,,
ESTACION LITORAL E,2.0,26.5,20.9,847.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 03",2.0,33.74,16.2,12997.0,3.0,,,
"LAGO DE CHAPALA, ESTACION LACUSTRE 02",2.0,15.73,29.7,4884.0,3.0,,,
PRESA LAS PIEDRAS ENTRADA,2.0,11.08,40.9,146.0,3.0,,,
DESEMBOCADURA RIO SAN NICOLAS A BAHIA LA ALAMANDAS,,,57.2,496.0,,,,
ESTERO MAJAHUAS 5,6.54,10.0,36.5,24196.0,230.0,,,
LAGUNA DE ZAPOTLAN 4,18.1,38.95,22.3,1500.0,557.0,,,
LAGUNA DE ZAPOTLAN 3,4.38,46.31,15.0,1720.0,63.0,,,
LAGUNA DE ZAPOTLAN 1,19.6,49.03,24.5,11199.0,4884.0,,,
LAGUNA DE ZAPOTLAN 2,21.4,48.69,25.7,657.0,52.0,,,
PRESA LA YESCA I,4.05,10.0,10.0,10.75,3.0,,,
PRESA LA YESCA III,6.55,10.0,15.75,287.25,3.0,,,
PRESA LA YESCA II,6.71,10.0,10.0,1094.25,3.0,,,
DESEMBOCADURA RIO NOGALITO,,,10.0,4884.0,,,,
EL GAVILAN,16.9,88.62,,198630.0,27550.0,85.3,1.0,1.0
PRESA EL MOLINITO FRENTE A CORTINA,4.7,10.0,51.5,3076.0,10.0,,,
PRESA EL NOVILLO 5,2.0,28.98,15.6,161.0,3.0,,,
PRESA EL NOVILLO 1,2.0,10.0,34.1,75.0,3.0,,,
PRESA EL NOVILLO 4,2.0,19.87,20.8,249.0,3.0,,,
PRESA EL NOVILLO 2,2.0,16.56,20.8,733.0,3.0,,,
PRESA EL NOVILLO 3,3.24,15.73,20.3,256.0,3.0,,,
"ESTERO LA CRUZ BAHIA DE KINO  SEG33, 4 ISA10B",,,12.6,10.0,,,,
"ESTERO DE LA CRUZ BAHIA DE KINO SEG33, 3 ISA10B",,,18.3,20.0,,,,
"ESTERO DE LA CRUZ BAHIA DE KINO  SEG33, 2 ISA10B",,,19.2,3.0,,,,
"ESTERO DE LA CRUZ BAHIA DE KINO SEG33, 1 ISA10B",,,19.0,3.0,,,,
RIO MAYO 1,,,50.7,1872.0,,,,
DESEMBOCADURA RIO MAYO,,,24.2,744.0,,,,
RIO MAYO 5,4.2,66.46,,51720.0,5610.0,86.6,1.0,1.0
DESEMBOCADURA RIO YAQUI,,,23.3,3.0,,,,
RIO YAQUI 3,,,24.1,3.0,,,,
PRESA ALVARO OBREGON 4,6.4,10.0,855.3,51720.0,3270.0,,,
PRESA ALVARO OBREGON 1,2.0,10.0,41.8,2064.0,75.0,,,
PRESA ALVARO OBREGON 3,2.0,10.0,22.7,218.0,3.0,,,
PRESA ALVARO OBREGON 2,2.0,10.0,10.0,1354.0,3.0,,,
ESTERO DEL SOLDADO,4.04,10.0,66.5,24196.0,24196.0,84.3,,1.0
BOQUILLA ORÉGANO,2.0,36.56,55.9,216.0,20.0,,,
DREN SUBRAMAL 12+409,16.5,142.0,49.0,3.0,,105.9,,
ARROYO DESPUÉS DEL HUMEDAL,,,,3.0,,94.2,,
MEZCLA MAR-ARROYO,,,,,,95.4,,
PLAYA HERMOSA A 350 METROS,,,,,,95.3,,
PLAYA HERMOSA A 750 METROS,,,,,,97.1,,
PLAYA HERMOSA A 1000 METROS,,,,,,92.2,,
LAGUNA CAMPESTRE,,,,,,138.7,,
